t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.151,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.201,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.251,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.3,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.35,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.4,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.45,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.5,0.0011,0.0001,-0.0011,7.2092,166,-0.0408,-0.0397,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.55,0.0043,0.0005,-0.0063,7.2063,166,-0.0412,-0.0349,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.6,0.0103,0.0011,-0.0151,7.2009,166,-0.0418,-0.0267,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.65,0.0167,0.0018,-0.0253,7.1951,166,-0.042,-0.0168,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.0231,0.0025,-0.0354,7.1893,166,-0.043,-0.0075,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.751,0.0322,0.003,-0.0461,7.1813,166,-0.0443,0.0018,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.0466,0.0034,-0.0614,7.1688,166,-0.0454,0.016,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.0526,0.0035,-0.0668,7.1637,166,-0.0454,0.0214,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.0654,0.0034,-0.0773,7.1529,166,-0.046,0.0313,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.0848,0.003,-0.0926,7.1366,166,-0.0454,0.0472,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.001,0.0981,0.0025,-0.1018,7.1256,166,-0.0457,0.0561,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.1114,0.0018,-0.1109,7.1147,165,-0.0463,0.0645,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.1,0.1243,0.0008,-0.1172,7.1043,165,-0.0463,0.0709,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.152,0.1371,-0.0002,-0.1232,7.094,165,-0.0449,0.0783,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.1496,-0.0014,-0.128,7.084,165,-0.0444,0.0835,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.253,0.1619,-0.0028,-0.1312,7.0744,165,-0.0434,0.0878,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.301,0.1742,-0.0041,-0.1342,7.0647,165,-0.0417,0.0925,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.351,0.1858,-0.0058,-0.1329,7.0558,165,-0.0417,0.0912,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.401,0.1974,-0.0075,-0.1314,7.047,165,-0.0401,0.0914,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.451,0.2088,-0.0091,-0.1292,7.0382,165,-0.0389,0.0903,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.501,0.2144,-0.01,-0.1277,7.0339,165,-0.0364,0.0913,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.55,0.2258,-0.0117,-0.1248,7.0253,165,-0.0364,0.0883,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.603,0.2371,-0.0133,-0.1217,7.0167,165,-0.0352,0.0865,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.651,0.2484,-0.015,-0.1186,7.0081,165,-0.0333,0.0853,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.703,0.2597,-0.0165,-0.1154,6.9994,165,-0.032,0.0834,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.75,0.2653,-0.0173,-0.114,6.9951,165,-0.032,0.082,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.8,0.2824,-0.0196,-0.1099,6.982,165,-0.0374,0.0726,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.85,0.2938,-0.021,-0.1074,6.9732,165,-0.0363,0.0711,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.9,0.2996,-0.0217,-0.1063,6.9688,165,-0.0347,0.0715,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.95,0.311,-0.0231,-0.104,6.9599,165,-0.0347,0.0693,0.5,0.0,0.5,0.0,0.5,0.0,0.0
