t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
9.25,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
9.304,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
9.353,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
9.401,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
9.451,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
9.5,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
9.55,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
9.601,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
9.65,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
9.701,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
9.75,seguindo,0.0027,0.0003,-0.0037,-0.0008,0.0028,0.5,7.2078,251.5463,0.0003
9.8,seguindo,0.0059,0.0007,-0.0088,-0.0012,0.0076,0.5,7.2048,251.5463,0.0007
9.851,seguindo,0.0135,0.0015,-0.0201,-0.002,0.0181,0.5,7.198,251.5463,0.0015
9.901,seguindo,0.0233,0.0025,-0.0354,-0.0009,0.0345,0.5,7.1892,473.0892,0.0006
9.95,seguindo,0.0324,0.003,-0.0461,-0.0014,0.0447,0.5,7.1811,473.0892,0.0011
10.0,seguindo,0.0421,0.0033,-0.0562,-0.0017,0.0545,0.5,7.1727,473.0892,0.0015
10.05,seguindo,0.0593,0.0035,-0.0722,-0.002,0.0701,0.5,7.158,251.549,0.0016
10.1,seguindo,0.0723,0.0033,-0.0824,-0.0019,0.0805,0.5,7.1471,251.549,0.0014
10.15,seguindo,0.092,0.0027,-0.0974,-0.0014,0.096,0.5,7.1306,251.549,0.0009
10.2,seguindo,0.1054,0.0021,-0.1066,-0.0008,0.1058,0.5,7.1196,251.549,0.0003
10.252,seguindo,0.1249,0.0008,-0.1175,0.0004,0.1179,0.5,7.1038,251.549,-0.001
10.3,seguindo,0.1377,-0.0002,-0.1234,0.0009,0.1244,0.5,7.0935,135.6905,-0.0021
10.35,seguindo,0.1563,-0.0021,-0.1294,0.0027,0.1322,0.5,7.0788,135.6905,-0.004
10.4,seguindo,0.1746,-0.0042,-0.1334,0.0048,0.1381,0.5,7.0644,135.6905,-0.0061
10.451,seguindo,0.1864,-0.0058,-0.133,0.0064,0.1394,0.5,7.0554,135.6905,-0.0077
10.5,seguindo,0.1981,-0.0074,-0.1326,0.008,0.1406,0.5,7.0463,135.6905,-0.0093
10.551,seguindo,0.2154,-0.0099,-0.1301,0.0106,0.1407,0.5,7.0331,135.6905,-0.0118
10.6,seguindo,0.2268,-0.0116,-0.1277,-0.1043,0.0234,0.5,7.0244,2.0088,0.0003
10.651,seguindo,0.2438,-0.0141,-0.1233,-0.1035,0.0198,0.5,7.0115,2.0088,0.0006
10.702,seguindo,0.2607,-0.0166,-0.1186,-0.0899,0.0287,0.5,6.9985,1.9233,0.001
10.751,seguindo,0.2721,-0.0181,-0.1158,-0.0984,0.0174,0.5,6.9931,1.9233,0.0016
10.8,seguindo,0.2892,-0.0204,-0.1118,-0.0978,0.0139,0.5,6.9799,1.9233,0.0023
10.85,seguindo,0.3006,-0.0219,-0.1094,-0.0975,0.0119,0.5,6.971,1.9233,0.003
10.9,seguindo,0.312,-0.0233,-0.1071,-0.0972,0.0099,0.5,6.9622,1.9233,0.0041
10.95,seguindo,0.3293,-0.0254,-0.1039,-0.0968,0.0071,0.5,6.9488,1.9233,0.0058
11.0,seguindo,0.3408,-0.0267,-0.1019,-0.0842,0.0177,0.5,6.9398,2.0519,0.007
11.052,seguindo,0.3581,-0.0287,-0.0992,-0.0837,0.0154,0.5,6.9263,2.0519,0.0089
11.1,seguindo,0.3697,-0.03,-0.0975,-0.0834,0.014,0.5,6.9173,2.0519,0.0102
11.15,seguindo,0.387,-0.0319,-0.0949,-0.083,0.0119,0.5,6.9038,2.0519,0.0122
11.2,seguindo,0.3986,-0.0331,-0.0932,-0.0828,0.0104,0.5,6.8948,2.0519,0.0135
11.25,seguindo,0.416,-0.0349,-0.0907,-0.0824,0.0083,0.5,6.8812,2.0519,0.0156
