t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
16.5,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
16.55,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
16.6,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
16.65,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
16.7,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
16.75,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
16.8,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
16.85,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
16.9,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
16.95,seguindo,0.0027,0.0003,-0.0036,-0.0008,0.0028,0.5,5.7244,251.5463,0.0003
17.0,seguindo,0.0059,0.0007,-0.0087,-0.0012,0.0075,0.5,5.7212,251.5463,0.0007
17.05,seguindo,0.0134,0.0015,-0.02,-0.002,0.018,0.5,5.7137,251.5463,0.0015
17.1,seguindo,0.0198,0.0022,-0.0302,-0.0027,0.0275,0.5,5.7073,251.5463,0.0022
17.15,seguindo,0.0321,0.003,-0.046,-0.0035,0.0425,0.5,5.6951,251.5463,0.003
17.2,seguindo,0.0417,0.0033,-0.0562,-0.0041,0.0521,0.5,5.6856,135.6886,0.0033
17.25,seguindo,0.0588,0.0035,-0.0723,-0.0043,0.068,0.5,5.6689,135.6886,0.0035
17.3,seguindo,0.0715,0.0034,-0.083,-0.0042,0.0788,0.5,5.6565,135.6886,0.0034
17.35,seguindo,0.0911,0.0029,-0.0986,-0.0038,0.0948,0.5,5.6375,135.6886,0.0029
17.4,seguindo,0.1043,0.0024,-0.1091,-0.0034,0.1057,0.5,5.6247,135.6886,0.0024
17.45,seguindo,0.1236,0.0012,-0.1219,-0.0029,0.119,0.5,5.6061,74.454,0.0012
17.5,seguindo,0.1364,0.0001,-0.1289,-0.002,0.1269,0.5,5.5938,74.454,0.0001
17.55,seguindo,0.155,-0.0018,-0.1358,-0.1252,0.0107,0.5,5.576,3.4471,0.0007
17.6,seguindo,0.1673,-0.0032,-0.1389,-0.1253,0.0136,0.5,5.5643,3.4471,0.0014
17.65,seguindo,0.1853,-0.0056,-0.1405,-0.1169,0.0235,0.5,5.5473,3.4491,0.002
17.7,seguindo,0.1971,-0.0073,-0.1404,-0.1167,0.0237,0.5,5.5362,3.4491,0.0024
17.75,seguindo,0.2144,-0.0099,-0.1382,-0.1161,0.0221,0.5,5.5199,3.4491,0.0027
17.8,seguindo,0.2258,-0.0117,-0.1359,-0.1157,0.0202,0.5,5.5091,3.4491,0.0029
17.85,seguindo,0.2428,-0.0143,-0.1318,-0.1151,0.0167,0.5,5.4931,3.4491,0.0031
17.9,seguindo,0.2541,-0.016,-0.1288,-0.1147,0.0141,0.5,5.4825,3.4491,0.0033
17.95,seguindo,0.2711,-0.0186,-0.1245,-0.1089,0.0157,0.5,5.4699,3.7786,0.0034
18.0,seguindo,0.2824,-0.0202,-0.1218,-0.1085,0.0133,0.5,5.4592,3.7786,0.0038
18.05,seguindo,0.2995,-0.0226,-0.118,-0.108,0.0099,0.5,5.4431,3.7786,0.0044
18.1,seguindo,0.311,-0.0241,-0.1156,-0.1077,0.0078,0.5,5.4323,3.7786,0.0048
18.15,seguindo,0.3282,-0.0263,-0.1123,-0.1074,0.0049,0.5,5.416,3.7786,0.0055
18.2,seguindo,0.3397,-0.0278,-0.1103,-0.1072,0.0031,0.5,5.4051,3.7786,0.0061
18.25,seguindo,0.3569,-0.0299,-0.1075,-0.0994,0.008,0.5,5.3888,3.4471,0.0069
18.3,seguindo,0.3685,-0.0313,-0.1057,-0.0992,0.0065,0.5,5.3778,3.4471,0.0076
18.35,seguindo,0.3858,-0.0333,-0.1032,-0.0989,0.0042,0.5,5.3614,3.4471,0.0085
18.4,seguindo,0.3974,-0.0346,-0.1015,-0.0988,0.0028,0.5,5.3504,3.4471,0.0092
18.45,seguindo,0.4148,-0.0366,-0.099,-0.0985,0.0005,0.5,5.334,3.4471,0.0102
18.5,seguindo,0.4263,-0.0379,-0.0974,-0.0915,0.0059,0.5,5.323,3.4491,0.011
18.55,seguindo,0.4437,-0.0397,-0.0948,-0.0912,0.0036,0.5,5.3066,3.4491,0.0121
18.6,seguindo,0.4553,-0.041,-0.0931,-0.0827,0.0104,0.5,5.2956,18.49,0.0003
18.65,seguindo,0.4726,-0.0428,-0.0905,-0.0823,0.0082,0.5,5.2791,18.49,0.0
18.7,seguindo,0.4842,-0.044,-0.0888,-0.0821,0.0066,0.5,5.2682,18.49,-0.0001
18.75,seguindo,0.5015,-0.0457,-0.0861,-0.0779,0.0082,0.5,5.2517,11.3979,-0.0003
18.8,seguindo,0.5189,-0.0474,-0.0834,-0.0776,0.0059,0.5,5.2352,11.3979,-0.0004
18.85,seguindo,0.5304,-0.0485,-0.0816,-0.085,-0.0034,0.5,5.2181,11.3979,0.0007
18.9,seguindo,0.542,-0.0496,-0.0798,-0.0849,-0.0051,0.5,5.2071,11.3979,0.0007
18.95,seguindo,0.5594,-0.0512,-0.0771,-0.0848,-0.0077,0.5,5.1906,11.3979,0.0008
19.0,seguindo,0.571,-0.0522,-0.0753,-0.0792,-0.0039,0.5,5.1796,7.4142,0.0009
19.05,seguindo,0.5883,-0.0537,-0.0726,-0.0791,-0.0065,0.5,5.163,7.4142,0.001
19.1,seguindo,0.5999,-0.0547,-0.0708,-0.079,-0.0082,0.5,5.152,7.4142,0.0012
19.15,seguindo,0.6173,-0.0561,-0.0681,-0.079,-0.0109,0.5,5.1354,7.4142,0.0014
19.2,seguindo,0.6347,-0.0575,-0.0654,-0.0789,-0.0136,0.5,5.1189,7.4142,0.0017
19.25,seguindo,0.6462,-0.0584,-0.0636,-0.072,-0.0084,0.5,5.1078,5.1926,0.002
19.3,seguindo,0.6578,-0.0593,-0.0618,-0.072,-0.0102,0.5,5.0968,5.1926,0.0022
19.35,seguindo,0.6752,-0.0605,-0.0591,-0.072,-0.0129,0.5,5.0802,5.1926,0.0026
19.4,seguindo,0.6868,-0.0614,-0.0573,-0.072,-0.0147,0.5,5.0691,5.1926,0.0029
19.45,seguindo,0.7042,-0.0626,-0.0547,-0.0721,-0.0174,0.5,5.0525,5.1926,0.0034
19.5,seguindo,0.7158,-0.0633,-0.053,-0.0721,-0.0192,0.5,5.0414,5.1926,0.0037
19.55,seguindo,0.7332,-0.0644,-0.0503,-0.0644,-0.014,0.5,5.0248,4.03,0.0043
19.6,seguindo,0.7448,-0.0652,-0.0485,-0.0644,-0.0158,0.5,5.0137,4.03,0.0047
19.65,seguindo,0.7622,-0.0662,-0.0458,-0.0199,0.0259,0.5,4.9971,4.2389,0.0018
19.7,seguindo,0.7738,-0.0669,-0.044,-0.0194,0.0245,0.5,4.986,4.2389,0.0015
19.75,seguindo,0.7912,-0.0678,-0.0413,-0.0194,0.0218,0.5,4.9629,3.8847,0.002
19.8,seguindo,0.8028,-0.0685,-0.0395,-0.019,0.0204,0.5,4.9518,3.8847,0.0018
19.85,seguindo,0.8202,-0.0693,-0.0368,-0.0185,0.0183,0.5,4.9352,3.8847,0.0013
19.9,seguindo,0.8318,-0.0699,-0.035,-0.0182,0.0168,0.5,4.9241,3.8847,0.0009
19.95,seguindo,0.8493,-0.0707,-0.0323,-0.0177,0.0146,0.5,4.9075,3.8847,0.0003
20.0,seguindo,0.8609,-0.0712,-0.0305,-0.0222,0.0083,0.5,4.8964,4.2838,-0.0001
20.05,seguindo,0.8783,-0.0719,-0.0278,-0.0219,0.0059,0.5,4.8797,4.2838,-0.0006
20.1,seguindo,0.8899,-0.0724,-0.026,-0.0217,0.0043,0.5,4.8686,4.2838,-0.0009
20.15,seguindo,0.9073,-0.073,-0.0234,-0.0215,0.0019,0.5,4.8519,4.2838,-0.0013
20.2,seguindo,0.919,-0.0734,-0.0217,-0.0213,0.0004,0.5,4.8408,4.2838,-0.0015
20.25,seguindo,0.9364,-0.074,-0.0191,-0.0259,-0.0068,0.5,4.8241,4.2389,-0.0019
20.3,seguindo,0.948,-0.0744,-0.0173,-0.0259,-0.0085,0.5,4.8129,4.2389,-0.0021
20.35,seguindo,0.9655,-0.0749,-0.0146,-0.0258,-0.0112,0.5,4.7963,4.2389,-0.0023
20.4,seguindo,0.9771,-0.0752,-0.0128,-0.0258,-0.013,0.5,4.7851,4.2389,-0.0025
20.45,seguindo,0.9945,-0.0756,-0.01,-0.0258,-0.0158,0.5,4.7684,4.2389,-0.0027
20.5,seguindo,1.0061,-0.0759,-0.0082,-0.0259,-0.0177,0.5,4.7573,4.2389,-0.0028
20.55,seguindo,1.0235,-0.0762,-0.0055,-0.0305,-0.025,0.5,4.7406,3.8847,-0.0029
20.6,seguindo,1.0351,-0.0764,-0.0037,-0.0307,-0.027,0.5,4.7294,3.8847,-0.003
20.65,seguindo,1.0526,-0.0767,-0.001,-0.0028,-0.0018,0.5,4.7237,5255.9524,-0.0058
20.701,seguindo,1.07,-0.0769,0.0017,-0.0027,-0.0044,0.5,4.7069,5255.9524,-0.0053
20.75,seguindo,1.0816,-0.077,0.0035,-0.0026,-0.006,0.5,4.6957,5255.9524,-0.0053
20.8,seguindo,1.0933,-0.0771,0.0052,-0.0025,-0.0077,0.5,4.6845,5255.9524,-0.0053
20.85,seguindo,1.1107,-0.0772,0.0078,-0.0028,-0.0107,0.5,4.6677,2673.0068,-0.0053
20.9,seguindo,1.1223,-0.0772,0.0096,-0.0028,-0.0125,0.5,4.6565,2673.0068,-0.0052
20.95,seguindo,1.1398,-0.0773,0.0122,-0.0029,-0.0151,0.5,4.6397,2673.0068,-0.0051
21.0,seguindo,1.1514,-0.0772,0.014,-0.0029,-0.0169,0.5,4.6285,2673.0068,-0.005
21.05,seguindo,1.1688,-0.0772,0.0166,-0.003,-0.0196,0.5,4.6117,2673.0068,-0.0048
21.103,seguindo,1.1863,-0.0771,0.0193,-0.0034,-0.0228,0.5,4.5949,1369.5844,-0.0046
21.15,seguindo,1.1979,-0.077,0.0211,-0.0036,-0.0247,0.5,4.5837,1369.5844,-0.0044
21.2,seguindo,1.2095,-0.0769,0.023,-0.0037,-0.0267,0.5,4.5725,1369.5844,-0.0042
21.25,seguindo,1.2269,-0.0767,0.0257,-0.004,-0.0297,0.5,4.5557,1369.5844,-0.0039
21.3,seguindo,1.2386,-0.0765,0.0275,-0.0042,-0.0317,0.5,4.5444,1369.5844,-0.0036
21.35,seguindo,1.256,-0.0763,0.0302,-0.0047,-0.0349,0.5,4.5276,707.6836,-0.0032
21.4,seguindo,1.2676,-0.076,0.032,-0.0049,-0.0369,0.5,4.5164,707.6836,-0.0029
21.45,seguindo,1.285,-0.0757,0.0347,-0.0054,-0.04,0.5,4.4995,707.6836,-0.0024
21.5,seguindo,1.2967,-0.0754,0.0365,-0.0057,-0.0421,0.5,4.4883,707.6836,-0.002
21.55,seguindo,1.3141,-0.075,0.0392,-0.0071,-0.0462,0.5,4.4775,707.6836,-0.0019
21.6,seguindo,1.3257,-0.0747,0.041,-0.0075,-0.0484,0.5,4.4663,707.6836,-0.0014
21.654,seguindo,1.3431,-0.0741,0.0436,-0.0483,-0.0919,0.5,4.4494,3.3891,-0.0063
21.7,seguindo,1.3548,-0.0738,0.0454,-0.0492,-0.0946,0.5,4.4381,3.3891,-0.0
21.75,seguindo,1.3722,-0.0732,0.0481,-0.0506,-0.0987,0.5,4.4212,3.3891,0.0003
21.8,seguindo,1.3838,-0.0727,0.0499,-0.0516,-0.1015,0.5,4.4099,3.3891,0.0006
21.85,seguindo,1.4012,-0.0721,0.0525,-0.0556,-0.1082,0.5,4.393,4.3543,0.001
21.9,seguindo,1.4128,-0.0716,0.0543,-0.0567,-0.111,0.5,4.3817,4.3543,0.0013
21.95,seguindo,1.4303,-0.0708,0.057,-0.0584,-0.1153,0.5,4.3648,4.3543,0.0018
22.0,seguindo,1.4477,-0.07,0.0597,-0.0601,-0.1199,0.5,4.3479,4.3543,0.0027
