t,estado,modo,x,y,rumo,rumo_alvo,rumo_geometrico,wz_real,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
73.4,seguindo,normal,10.5344,5.1696,0.9003,1.2686,1.2686,0.0447,0.3683,0.5,1.4351,0.7251,0.37,10.6374,5.5,-0.0099
73.45,seguindo,normal,10.5454,5.1831,0.903,1.3364,1.3364,0.0443,0.4334,0.5,1.4207,0.7646,0.37,10.6449,5.6,-0.012
73.5,seguindo,normal,10.5527,5.1922,0.9048,1.3484,1.3484,0.0447,0.4436,0.5,1.4112,0.7646,0.37,10.6449,5.6,-0.0134
73.55,seguindo,normal,10.5636,5.2058,0.9075,1.3674,1.3674,0.0452,0.4599,0.5,1.3969,0.7646,0.37,10.6449,5.6,-0.0165
73.6,seguindo,normal,10.5709,5.2148,0.9093,1.3809,1.3809,0.0447,0.4716,0.5,1.3874,0.7646,0.37,10.6449,5.6,-0.0186
73.65,seguindo,normal,10.5806,5.2262,0.9179,1.4156,1.4156,0.0948,0.4977,0.5,1.3755,0.8755,0.37,10.6469,5.65,-0.0217
73.7,seguindo,normal,10.5866,5.2329,0.9277,1.4273,1.4273,0.1842,0.4996,0.5,1.3686,0.8755,0.37,10.6469,5.65,-0.0239
73.75,seguindo,normal,10.596,5.2428,0.9479,1.4464,1.4464,0.287,0.4985,0.5,1.3583,0.8755,0.37,10.6469,5.65,-0.0278
73.8,seguindo,normal,10.6022,5.2492,0.9647,1.4597,1.4597,0.3522,0.495,0.5,1.3516,0.8755,0.37,10.6469,5.65,-0.0309
73.85,seguindo,normal,10.6117,5.2591,0.9943,1.481,1.481,0.4599,0.4867,0.5,1.3415,0.8755,0.37,10.6469,5.65,-0.0357
73.9,seguindo,normal,10.618,5.2654,1.0179,1.5399,1.5399,0.5316,0.522,0.5,1.335,1.1438,1.0,10.65,6.3,-0.0389
73.95,seguindo,normal,10.6274,5.2751,1.0561,1.5487,1.5487,0.6066,0.4926,0.5,1.325,1.1438,1.0,10.65,6.3,-0.0435
74.0,seguindo,normal,10.6335,5.2814,1.085,1.5546,1.5546,0.6712,0.4696,0.5,1.3187,1.1438,1.0,10.65,6.3,-0.0466
74.05,seguindo,normal,10.6422,5.2909,1.129,1.5631,1.5631,0.7292,0.4341,0.5,1.3092,1.1438,1.0,10.65,6.3,-0.0516
74.1,seguindo,normal,10.6477,5.2973,1.1576,1.5685,1.5685,0.7279,0.4109,0.5,1.3027,1.1438,1.0,10.65,6.3,-0.0547
74.15,seguindo,normal,10.6555,5.307,1.1987,1.576,1.576,0.7023,0.3773,0.5,1.293,1.5072,1.0,10.65,6.35,-0.0588
74.2,seguindo,normal,10.6605,5.3136,1.2248,1.5809,1.5809,0.6716,0.3561,0.5,1.2865,1.5072,1.0,10.65,6.35,-0.0614
74.25,seguindo,normal,10.6677,5.3237,1.2639,1.5881,1.5881,0.6448,0.3242,0.5,1.2765,1.5072,1.0,10.65,6.35,-0.0649
74.3,seguindo,normal,10.6723,5.3305,1.29,1.5927,1.5927,0.6515,0.3027,0.5,1.2697,1.5072,1.0,10.65,6.35,-0.0671
74.35,seguindo,normal,10.6787,5.3409,1.3296,1.5992,1.5992,0.6569,0.2697,0.5,1.2594,1.5072,1.0,10.65,6.35,-0.0706
74.4,seguindo,normal,10.6826,5.3479,1.356,1.6034,1.6034,0.6601,0.2473,0.5,1.2525,1.5072,1.0,10.65,6.35,-0.0726
74.45,seguindo,normal,10.6882,5.3587,1.3956,1.6075,1.6075,0.6606,0.2119,0.5,1.2419,2.0805,1.0,10.65,6.4,-0.0753
74.5,seguindo,normal,10.6917,5.366,1.4219,1.6111,1.6111,0.6589,0.1892,0.5,1.2347,2.0805,1.0,10.65,6.4,-0.0768
74.55,seguindo,normal,10.6965,5.3772,1.4612,1.6163,1.6163,0.6558,0.1551,0.5,1.2237,2.0805,1.0,10.65,6.4,-0.0786
74.6,seguindo,normal,10.6995,5.3847,1.4872,1.6195,1.6195,0.6537,0.1323,0.5,1.2163,2.0805,1.0,10.65,6.4,-0.0798
74.65,seguindo,normal,10.7034,5.3966,1.5243,1.624,1.624,0.6351,0.0996,0.5,1.2046,2.0805,1.0,10.65,6.4,-0.0814
74.7,seguindo,normal,10.7057,5.4046,1.5482,1.6267,1.6267,0.6099,0.0785,0.5,1.1967,2.0805,1.0,10.65,6.4,-0.0821
74.75,seguindo,normal,10.7085,5.4172,1.5816,1.6274,1.6274,0.5732,0.0457,0.5,1.1842,2.9848,1.0,10.65,6.45,-0.0825
74.8,seguindo,normal,10.71,5.4258,1.6028,1.6293,1.6293,0.5407,0.0265,0.5,1.1757,2.9848,1.0,10.65,6.45,-0.0824
74.85,seguindo,normal,10.7118,5.4392,1.6321,1.6318,1.6318,0.5043,-0.0002,0.5,1.1624,2.9848,1.0,10.65,6.45,-0.0818
74.9,seguindo,normal,10.7126,5.4483,1.6504,1.6332,1.6332,0.4807,-0.0171,0.5,1.1534,2.9848,1.0,10.65,6.45,-0.0814
74.95,seguindo,normal,10.7133,5.4625,1.675,1.6348,1.6348,0.4349,-0.0401,0.5,1.1393,2.9848,1.0,10.65,6.45,-0.0802
75.0,seguindo,normal,10.7135,5.4721,1.6899,1.6325,1.6325,0.3912,-0.0574,0.5,1.1297,4.4234,1.0,10.65,6.5,-0.0791
75.05,seguindo,normal,10.7131,5.487,1.7093,1.633,1.633,0.3431,-0.0762,0.5,1.1148,4.4234,1.0,10.65,6.5,-0.0768
75.1,seguindo,normal,10.7126,5.4971,1.7207,1.6331,1.6331,0.318,-0.0875,0.5,1.1046,4.4234,1.0,10.65,6.5,-0.0752
75.15,seguindo,normal,10.7109,5.514,1.7329,1.6325,1.6325,0.246,-0.1004,0.5,1.0877,4.4234,1.0,10.65,6.5,-0.072
75.2,seguindo,normal,10.7094,5.526,1.7382,1.6287,1.6287,0.195,-0.1095,0.5,1.0756,6.7407,1.0,10.65,6.55,-0.0693
75.25,seguindo,normal,10.7065,5.5439,1.7411,1.6269,1.6269,0.0819,-0.1141,0.5,1.0576,6.7407,1.0,10.65,6.55,-0.0649
75.3,seguindo,normal,10.7045,5.5558,1.7411,1.6256,1.6256,0.0459,-0.1156,0.5,1.0457,6.7407,1.0,10.65,6.55,-0.0621
75.35,seguindo,normal,10.7014,5.5735,1.7408,1.6209,1.6209,-0.0032,-0.1199,0.5,1.0278,10.5251,1.0,10.65,6.6,-0.058
75.4,seguindo,normal,10.6994,5.5853,1.7403,1.6194,1.6194,-0.008,-0.1209,0.5,1.0159,10.5251,1.0,10.65,6.6,-0.0552
75.45,seguindo,normal,10.6969,5.5999,1.7401,1.6176,1.6176,-0.0073,-0.1225,0.5,1.0012,10.5251,1.0,10.65,6.6,-0.0519
75.5,seguindo,normal,10.6954,5.6085,1.7401,1.6166,1.6166,-0.0022,-0.1236,0.5,0.9926,10.5251,1.0,10.65,6.6,-0.0501
75.55,seguindo,normal,10.6928,5.624,1.7412,1.6146,1.6146,0.0111,-0.1266,0.5,0.9769,16.7908,1.0,10.65,6.6,-0.0469
75.6,seguindo,normal,10.6909,5.6356,1.7422,1.6131,1.6131,0.0174,-0.1291,0.5,0.9653,16.7908,1.0,10.65,6.6,-0.0445
75.65,seguindo,normal,10.6881,5.6529,1.7447,1.611,1.611,0.0347,-0.1337,0.5,0.9479,16.7908,1.0,10.65,6.6,-0.0411
75.7,seguindo,normal,10.6862,5.6643,1.7467,1.6095,1.6095,0.0447,-0.1372,0.5,0.9364,16.7908,1.0,10.65,6.6,-0.0389
75.75,seguindo,normal,10.6834,5.6815,1.7498,1.6071,1.6071,0.0517,-0.1427,0.5,0.9192,27.3031,1.0,10.65,6.6,-0.0357
75.8,seguindo,normal,10.6815,5.6929,1.752,1.6055,1.6055,0.0527,-0.1465,0.5,0.9077,27.3031,1.0,10.65,6.6,-0.0335
75.85,seguindo,normal,10.6785,5.7101,1.7542,1.6028,1.6028,0.0443,-0.1514,0.5,0.8904,27.3031,1.0,10.65,6.6,-0.0302
75.9,seguindo,normal,10.6764,5.7216,1.7554,1.6009,1.6009,0.0339,-0.1545,0.5,0.8788,27.3031,1.0,10.65,6.6,-0.028
75.95,seguindo,normal,10.6733,5.739,1.7566,1.5978,1.5978,0.0231,-0.1587,0.5,0.8613,45.163,1.0,10.65,6.6,-0.0246
76.0,seguindo,normal,10.6711,5.7506,1.7572,1.5957,1.5957,0.018,-0.1615,0.5,0.8496,45.163,1.0,10.65,6.6,-0.0223
76.05,seguindo,normal,10.668,5.7679,1.759,1.5924,1.5924,0.024,-0.1665,0.5,0.8323,45.163,1.0,10.65,6.6,-0.019
76.1,seguindo,normal,10.6659,5.7794,1.7604,1.5902,1.5902,0.0297,-0.1702,0.5,0.8207,0.7658,1.0,10.65,6.6,-0.0168
76.15,seguindo,normal,10.6628,5.7966,1.763,1.5868,1.5868,0.0395,-0.1762,0.5,0.8035,0.7658,1.0,10.65,6.6,-0.0135
76.2,seguindo,normal,10.6607,5.808,1.7647,1.5844,1.5844,0.0429,-0.1804,0.5,0.792,0.7658,1.0,10.65,6.6,-0.0114
76.25,seguindo,normal,10.6576,5.8252,1.7674,1.5806,1.5806,0.0448,-0.1869,0.5,0.7748,129.2256,1.0,10.65,6.6,-0.0081
76.3,seguindo,normal,10.6554,5.8366,1.7693,1.5779,1.5779,0.0451,-0.1913,0.5,0.7634,129.2256,1.0,10.65,6.6,-0.0059
76.35,seguindo,normal,10.6522,5.8537,1.7721,1.5738,1.5738,0.0461,-0.1983,0.5,0.7463,129.2256,1.0,10.65,6.6,-0.0026
76.4,seguindo,normal,10.65,5.8651,1.7739,1.5708,1.5708,0.0469,-0.2031,0.5,0.7349,129.2256,1.0,10.65,6.6,-0.0004
76.45,seguindo,normal,10.6467,5.8822,1.7768,1.5662,1.5662,0.0474,-0.2106,0.5,0.7178,222.9201,1.0,10.65,6.6,0.003
76.5,seguindo,normal,10.6445,5.8936,1.7787,1.563,1.563,0.0476,-0.2157,0.5,0.7064,222.9201,1.0,10.65,6.6,0.0053
76.55,seguindo,normal,10.6411,5.9107,1.7815,1.5579,1.5579,0.0479,-0.2236,0.5,0.6894,222.9201,1.0,10.65,6.6,0.0087
76.6,seguindo,normal,10.6388,5.9221,1.7833,1.5543,1.5543,0.0465,-0.229,0.5,0.678,222.9201,1.0,10.65,6.6,0.011
76.65,seguindo,normal,10.6353,5.9392,1.786,1.5486,1.5486,0.0455,-0.2374,0.5,0.661,389.0084,1.0,10.65,6.6,0.0145
76.7,seguindo,normal,10.633,5.9505,1.7878,1.5446,1.5446,0.0451,-0.2432,0.5,0.6497,389.0084,1.0,10.65,6.6,0.0169
76.75,seguindo,normal,10.6294,5.9676,1.7905,1.5382,1.5382,0.0448,-0.2523,0.5,0.6327,389.0084,1.0,10.65,6.6,0.0205
76.8,seguindo,normal,10.627,5.979,1.7923,1.5338,1.5338,0.0447,-0.2585,0.5,0.6214,686.0547,1.0,10.65,6.6,0.0229
76.85,seguindo,normal,10.6234,5.996,1.795,1.5267,1.5267,0.0445,-0.2682,0.5,0.6046,686.0547,1.0,10.65,6.6,0.0266
76.9,seguindo,normal,10.6209,6.0074,1.7967,1.5218,1.5218,0.044,-0.275,0.5,0.5933,686.0547,1.0,10.65,6.6,0.029
76.95,seguindo,normal,10.6172,6.0244,1.7994,1.5139,1.5139,0.0444,-0.2855,0.5,0.5765,686.0547,1.0,10.65,6.6,0.0327
77.0,seguindo,normal,10.6147,6.0358,1.8012,1.5083,1.5083,0.0449,-0.2929,0.5,0.5653,1221.789,1.0,10.65,6.6,0.0353
77.05,seguindo,normal,10.6109,6.0528,1.8039,1.4995,1.4995,0.0445,-0.3044,0.5,0.5486,1221.789,1.0,10.65,6.6,0.0391
77.1,seguindo,normal,10.6083,6.0641,1.8056,1.4932,1.4932,0.0445,-0.3124,0.5,0.5375,1221.789,1.0,10.65,6.6,0.0416
77.15,seguindo,normal,10.6045,6.0811,1.8083,1.4833,1.4833,0.0447,-0.325,0.5,0.5209,2195.9498,1.0,10.65,6.6,0.0455
77.2,seguindo,normal,10.6019,6.0925,1.8101,1.4763,1.4763,0.0447,-0.3338,0.5,0.5098,2195.9498,1.0,10.65,6.6,0.0481
77.25,seguindo,normal,10.5979,6.1095,1.8128,1.4651,1.4651,0.0448,-0.3477,0.5,0.4933,2195.9498,1.0,10.65,6.6,0.052
77.3,seguindo,normal,10.5953,6.1208,1.8146,1.4571,1.4571,0.0448,-0.3575,0.5,0.4823,2195.9498,1.0,10.65,6.6,0.0547
77.35,seguindo,normal,10.5913,6.1377,1.8172,1.4444,1.4444,0.0442,-0.3728,0.5,0.466,3983.2355,1.0,10.65,6.6,0.0587
77.4,seguindo,normal,10.5886,6.1491,1.8189,1.4354,1.4354,0.0436,-0.3836,0.5,0.4551,3983.2355,1.0,10.65,6.6,0.0614
77.45,seguindo,normal,10.584,6.1665,1.8167,1.4196,1.4196,0.0026,-0.3971,0.5,0.4385,3983.2355,1.0,10.65,6.6,0.066
77.5,seguindo,normal,10.5807,6.1783,1.8133,1.408,1.408,-0.0569,-0.4053,0.5,0.4274,7304.8864,1.0,10.65,6.6,0.0693
77.55,seguindo,normal,10.5756,6.1958,1.8031,1.3888,1.3888,-0.1352,-0.4144,0.4966,0.4109,7304.8864,1.0,10.65,6.6,0.0744
77.6,seguindo,normal,10.5722,6.2076,1.7946,1.375,1.375,-0.1847,-0.4196,0.49,0.4001,7304.8864,1.0,10.65,6.6,0.0778
77.65,seguindo,normal,10.5669,6.225,1.7768,1.3526,1.3526,-0.2554,-0.4241,0.4801,0.3841,11224.1121,1.0,10.65,6.6,0.0831
77.7,seguindo,normal,10.5634,6.2366,1.7631,1.3368,1.3368,-0.3183,-0.4263,0.4734,0.3735,11224.1121,1.0,10.65,6.6,0.0866
77.75,seguindo,normal,10.5581,6.254,1.7376,1.3111,1.3111,-0.3923,-0.4264,0.4634,0.358,11224.1121,1.0,10.65,6.6,0.0919
77.8,seguindo,normal,10.5547,6.2656,1.7187,1.2931,1.2931,-0.4268,-0.4256,0.4567,0.3477,11224.1121,1.0,10.65,6.6,0.0953
77.85,seguindo,normal,10.5499,6.283,1.6888,1.2649,1.2649,-0.487,-0.4239,0.4466,0.3324,16706.7693,1.0,10.65,6.6,0.1001
77.9,seguindo,normal,10.547,6.2947,1.6684,1.2453,1.2453,-0.5032,-0.4231,0.4397,0.3222,16706.7693,1.0,10.65,6.6,0.103
77.95,seguindo,normal,10.543,6.3122,1.6378,1.2148,1.2148,-0.5109,-0.4229,0.4292,0.307,16706.7693,1.0,10.65,6.6,0.107
78.0,seguindo,normal,10.5407,6.324,1.6173,1.1936,1.1936,-0.5149,-0.4237,0.422,0.2968,16706.7693,1.0,10.65,6.6,0.1093
78.05,seguindo,normal,10.5376,6.3417,1.5862,1.1603,1.1603,-0.5189,-0.4259,0.4111,0.2817,26096.2014,1.0,10.65,6.6,0.1124
78.1,seguindo,normal,10.535,6.3594,1.5548,1.125,1.125,-0.5234,-0.4298,0.4,0.2667,26096.2014,1.0,10.65,6.6,0.115
78.15,seguindo,normal,10.5336,6.3712,1.5332,1.1001,1.1001,-0.5286,-0.4331,0.3925,0.2568,26096.2014,1.0,10.65,6.6,0.1164
