t,estado,modo,x,y,rumo,rumo_alvo,rumo_geometrico,wz_real,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
25.9,seguindo,normal,2.4284,4.5518,-1.2882,-1.1058,-1.1058,0.0435,0.1824,0.5,8.4729,0.783,1.0,2.8808,3.65,0.1074
25.95,seguindo,normal,2.4331,4.535,-1.2856,-1.1024,-1.1024,0.0444,0.1831,0.5,8.4724,0.783,1.0,2.8808,3.65,0.1014
26.0,seguindo,normal,2.4362,4.5238,-1.2838,-1.1495,-1.1495,0.0449,0.1343,0.5,8.4721,4.4854,0.37,2.6037,4.15,0.0975
26.05,seguindo,normal,2.441,4.5071,-1.2811,-1.1431,-1.1431,0.0443,0.138,0.5,8.4716,4.4854,0.37,2.6037,4.15,0.0916
26.1,seguindo,normal,2.4442,4.4959,-1.2793,-1.1385,-1.1385,0.0444,0.1408,0.5,8.4713,4.4854,0.37,2.6037,4.15,0.0876
26.15,seguindo,normal,2.449,4.4791,-1.2766,-1.1313,-1.1313,0.0449,0.1453,0.5,8.4708,4.4854,0.37,2.6037,4.15,0.0816
26.2,seguindo,normal,2.4522,4.468,-1.2748,-1.0877,-1.0877,0.0454,0.1871,0.5,8.4705,5.4291,0.37,2.6452,4.1,0.0777
26.25,seguindo,normal,2.4571,4.4513,-1.2721,-1.0791,-1.0791,0.0449,0.193,0.5,8.47,5.4291,0.37,2.6452,4.1,0.0718
26.3,seguindo,normal,2.4604,4.4401,-1.2703,-1.073,-1.073,0.0445,0.1974,0.5,8.4696,5.4291,0.37,2.6452,4.1,0.0679
26.35,seguindo,normal,2.4654,4.4234,-1.2676,-1.0632,-1.0632,0.0449,0.2044,0.5,8.4691,5.4291,0.37,2.6452,4.1,0.0619
26.4,seguindo,normal,2.4687,4.4123,-1.2658,-1.0563,-1.0563,0.0453,0.2096,0.5,8.4687,5.4291,0.37,2.6452,4.1,0.0579
26.45,seguindo,normal,2.4738,4.3956,-1.2631,-1.0205,-1.0205,0.0448,0.2426,0.5,8.4682,9.8722,0.37,2.6858,4.05,0.052
26.5,seguindo,normal,2.4771,4.3845,-1.2614,-1.0131,-1.0131,0.0452,0.2483,0.5,8.4678,9.8722,0.37,2.6858,4.05,0.0481
26.55,seguindo,normal,2.4823,4.3678,-1.2587,-1.0012,-1.0012,0.0447,0.2574,0.5,8.4673,9.8722,0.37,2.6858,4.05,0.0421
26.6,seguindo,normal,2.4857,4.3567,-1.2569,-0.9928,-0.9928,0.0447,0.2641,0.5,8.4669,9.8722,0.37,2.6858,4.05,0.038
26.65,seguindo,normal,2.4909,4.34,-1.2542,-0.9693,-0.9693,0.0451,0.2849,0.5,8.4663,45.5646,0.37,2.7243,4.0,0.032
26.7,seguindo,normal,2.4944,4.329,-1.2524,-0.9608,-0.9608,0.0447,0.2916,0.5,8.4659,45.5646,0.37,2.7243,4.0,0.028
26.75,seguindo,normal,2.4997,4.3123,-1.2497,-0.9473,-0.9473,0.0443,0.3025,0.5,8.4653,45.5646,0.37,2.7243,4.0,0.022
26.8,seguindo,normal,2.5032,4.3013,-1.2479,-0.9377,-0.9377,0.0447,0.3103,0.5,8.4649,45.5646,0.37,2.7243,4.0,0.0179
26.85,seguindo,normal,2.5086,4.2847,-1.2453,-0.9222,-0.9222,0.0451,0.323,0.5,8.4643,45.5646,0.37,2.7243,4.0,0.0117
26.9,seguindo,normal,2.5121,4.2736,-1.2435,-0.9175,-0.9175,0.0447,0.326,0.5,8.4639,5.4817,0.37,2.7599,3.95,0.0076
26.95,seguindo,normal,2.5176,4.257,-1.2408,-0.9027,-0.9027,0.0447,0.3381,0.5,8.4632,5.4817,0.37,2.7599,3.95,0.0015
27.0,seguindo,normal,2.5212,4.246,-1.239,-0.8923,-0.8923,0.0447,0.3467,0.5,8.4628,5.4817,0.37,2.7599,3.95,-0.0025
27.05,seguindo,normal,2.5255,4.2315,-1.2306,-0.8766,-0.8766,0.1018,0.354,0.5,8.4627,5.4817,0.37,2.7599,3.95,-0.0084
27.1,seguindo,normal,2.5279,4.2227,-1.2211,-0.8658,-0.8658,0.1577,0.3553,0.5,8.4629,5.4817,0.37,2.7599,3.95,-0.0122
27.15,seguindo,normal,2.5313,4.2091,-1.2017,-0.8711,-0.8711,0.2753,0.3306,0.5,8.4635,2.6319,0.37,2.7915,3.9,-0.0181
27.2,seguindo,normal,2.5334,4.2001,-1.1852,-0.8606,-0.8606,0.3592,0.3247,0.5,8.464,2.6319,0.37,2.7915,3.9,-0.0222
27.253,seguindo,normal,2.5366,4.1864,-1.1562,-0.8436,-0.8436,0.455,0.3126,0.5,8.4648,2.6319,0.37,2.7915,3.9,-0.0284
27.3,seguindo,normal,2.5387,4.1774,-1.1337,-0.8317,-0.8317,0.5152,0.302,0.5,8.4654,2.6319,0.37,2.7915,3.9,-0.0325
27.35,seguindo,normal,2.5419,4.164,-1.097,-0.8134,-0.8134,0.5918,0.2836,0.5,8.4661,2.6319,0.37,2.7915,3.9,-0.0386
27.4,seguindo,normal,2.5442,4.1552,-1.0716,-0.8011,-0.8011,0.6183,0.2704,0.5,8.4665,2.6319,0.37,2.7915,3.9,-0.0425
27.45,seguindo,normal,2.5481,4.1422,-1.034,-0.8634,-0.8634,0.6405,0.1707,0.5,8.4665,1.63,0.37,2.8407,3.8,-0.0478
27.5,seguindo,normal,2.5509,4.1337,-1.0097,-0.8558,-0.8558,0.621,0.1539,0.5,8.4662,1.63,0.37,2.8407,3.8,-0.051
27.55,seguindo,normal,2.5557,4.1213,-0.9755,-0.8453,-0.8453,0.5856,0.1302,0.5,8.4653,1.63,0.37,2.8407,3.8,-0.0553
27.6,seguindo,normal,2.5592,4.1133,-0.9547,-0.8388,-0.8388,0.5496,0.1159,0.5,8.4643,1.63,0.37,2.8407,3.8,-0.0577
27.651,seguindo,normal,2.5652,4.1011,-0.9262,-0.8298,-0.8298,0.5026,0.0964,0.5,8.4622,1.63,0.37,2.8407,3.8,-0.0609
27.7,seguindo,normal,2.5696,4.093,-0.9085,-0.8242,-0.8242,0.4624,0.0843,0.5,8.4604,1.63,0.37,2.8407,3.8,-0.0627
27.75,seguindo,normal,2.5765,4.0809,-0.8823,-0.8658,-0.8658,0.4387,0.0165,0.5,8.4573,1.1173,0.37,2.8581,3.75,-0.065
27.8,seguindo,normal,2.5813,4.073,-0.8649,-0.8623,-0.8623,0.4357,0.0026,0.5,8.4551,1.1173,0.37,2.8581,3.75,-0.0664
27.85,seguindo,normal,2.5889,4.0612,-0.8394,-0.8576,-0.8576,0.4287,-0.0182,0.5,8.4515,1.1173,0.37,2.8581,3.75,-0.0681
27.9,seguindo,normal,2.5941,4.0534,-0.8228,-0.8548,-0.8548,0.4211,-0.032,0.5,8.4488,1.1173,0.37,2.8581,3.75,-0.069
27.95,seguindo,normal,2.6028,4.0417,-0.8012,-0.8519,-0.8519,0.3789,-0.0507,0.5,8.4441,1.1173,0.37,2.8581,3.75,-0.0697
28.0,seguindo,normal,2.6091,4.0338,-0.7893,-0.8508,-0.8508,0.3489,-0.0615,0.5,8.4404,1.1173,0.37,2.8581,3.75,-0.0697
28.05,seguindo,normal,2.619,4.0222,-0.7725,-0.9065,-0.9065,0.2892,-0.134,0.5,8.4346,0.8607,0.37,2.8712,3.7,-0.0694
28.1,seguindo,normal,2.6259,4.0144,-0.7626,-0.9081,-0.9081,0.2668,-0.1455,0.5,8.4304,0.8607,0.37,2.8712,3.7,-0.0689
28.15,seguindo,normal,2.6377,4.002,-0.7519,-0.9125,-0.9125,0.2153,-0.1606,0.5,8.423,0.8607,0.37,2.8712,3.7,-0.0674
28.2,seguindo,normal,2.6462,3.9936,-0.7471,-0.9167,-0.9167,0.1531,-0.1696,0.5,8.4175,0.8607,0.37,2.8712,3.7,-0.0658
28.25,seguindo,normal,2.6592,3.9813,-0.7449,-0.9813,-0.9813,0.0699,-0.2363,0.5,8.4089,0.7485,0.37,2.8808,3.65,-0.063
28.3,seguindo,normal,2.668,3.9732,-0.7453,-0.9886,-0.9886,0.0187,-0.2433,0.5,8.4031,0.7485,0.37,2.8808,3.65,-0.0609
28.35,seguindo,normal,2.6812,3.9611,-0.7454,-1.0003,-1.0003,-0.0056,-0.2548,0.5,8.3944,0.7485,0.37,2.8808,3.65,-0.0577
28.4,seguindo,normal,2.6899,3.953,-0.7454,-1.0087,-1.0087,-0.0015,-0.2632,0.5,8.3886,0.7485,0.37,2.8808,3.65,-0.0553
28.45,seguindo,normal,2.703,3.9409,-0.7452,-1.0746,-1.0746,0.0028,-0.3294,0.5,8.3801,0.7217,0.37,2.8876,3.6,-0.0516
28.5,seguindo,normal,2.7117,3.9328,-0.7449,-1.0848,-1.0848,0.0045,-0.3399,0.5,8.3744,0.7217,0.37,2.8876,3.6,-0.0492
28.55,seguindo,normal,2.7247,3.9208,-0.7438,-1.1009,-1.1009,0.0139,-0.3571,0.5,8.366,0.7217,0.37,2.8876,3.6,-0.0454
28.6,seguindo,normal,2.7333,3.9128,-0.7428,-1.1125,-1.1125,0.0212,-0.3697,0.5,8.3604,0.7217,0.37,2.8876,3.6,-0.0424
28.65,seguindo,normal,2.746,3.9008,-0.7405,-1.214,-1.214,0.0326,-0.4735,0.5,8.3521,0.7647,0.37,2.8954,3.5,-0.038
28.7,seguindo,normal,2.7545,3.8929,-0.7387,-1.2264,-1.2264,0.0386,-0.4877,0.5,8.3467,0.7647,0.37,2.8954,3.5,-0.035
28.75,seguindo,normal,2.7672,3.881,-0.7357,-1.2462,-1.2462,0.0482,-0.5104,0.5,8.3385,0.7647,0.37,2.8954,3.5,-0.0304
28.8,seguindo,normal,2.7757,3.8731,-0.7336,-1.2602,-1.2602,0.0505,-0.5266,0.5,8.3331,0.7647,0.37,2.8954,3.5,-0.0267
28.85,seguindo,normal,2.7884,3.8613,-0.7306,-1.3111,-1.3111,0.0516,-0.5806,0.5,8.3249,0.8817,0.37,2.8977,3.45,-0.0211
28.9,seguindo,normal,2.797,3.8535,-0.7285,-1.3261,-1.3261,0.0512,-0.5976,0.5,8.3195,0.8817,0.37,2.8977,3.45,-0.0173
28.95,seguindo,normal,2.8104,3.8417,-0.7304,-1.3514,-1.3514,0.0016,-0.621,0.5,8.3107,0.8817,0.37,2.8977,3.45,-0.0108
29.0,seguindo,normal,2.8195,3.8338,-0.7334,-1.3699,-1.3699,-0.0326,-0.6364,0.5,8.3047,0.8817,0.37,2.8977,3.45,-0.0056
29.05,seguindo,normal,2.8334,3.8223,-0.7431,-1.4298,-1.4298,-0.127,-0.6867,0.5,8.2955,1.1736,1.0,2.9774,2.8081,0.0024
29.1,seguindo,normal,2.8426,3.8147,-0.7513,-1.4377,-1.4377,-0.179,-0.6864,0.5,8.2893,1.1736,1.0,2.9774,2.8081,0.0077
29.15,seguindo,normal,2.8563,3.8037,-0.7687,-1.4498,-1.4498,-0.2478,-0.6811,0.5,8.2802,1.1736,1.0,2.9774,2.8081,0.0159
29.2,seguindo,normal,2.8652,3.7964,-0.7821,-1.4578,-1.4578,-0.3075,-0.6757,0.5,8.2742,1.1736,1.0,2.9774,2.8081,0.022
29.25,seguindo,normal,2.8786,3.7857,-0.8072,-1.4701,-1.4701,-0.3853,-0.6629,0.5,8.2652,1.1736,1.0,2.9774,2.8081,0.0311
29.3,seguindo,normal,2.8875,3.7785,-0.8259,-1.4656,-1.4656,-0.438,-0.6398,0.5,8.2594,1.3856,1.0,2.9947,2.7627,0.0371
29.35,seguindo,normal,2.9007,3.7679,-0.8589,-1.4775,-1.4775,-0.5169,-0.6186,0.5,8.2506,1.3856,1.0,2.9947,2.7627,0.0461
29.4,seguindo,normal,2.9093,3.7607,-0.8829,-1.4854,-1.4854,-0.5706,-0.6025,0.5,8.245,1.3856,1.0,2.9947,2.7627,0.0523
29.45,seguindo,normal,2.922,3.7498,-0.9218,-1.4973,-1.4973,-0.6283,-0.5756,0.5,8.2368,1.3856,1.0,2.9947,2.7627,0.0618
29.5,seguindo,normal,2.9304,3.7424,-0.9488,-1.5052,-1.5052,-0.6492,-0.5564,0.5,8.2316,1.3856,1.0,2.9947,2.7627,0.068
29.55,seguindo,normal,2.9424,3.7312,-0.9911,-1.479,-1.479,-0.6932,-0.488,0.5,8.2242,1.157,1.0,3.0392,2.679,0.0767
29.6,seguindo,normal,2.9501,3.7235,-1.0201,-1.4857,-1.4857,-0.7126,-0.4657,0.5,8.2196,1.157,1.0,3.0392,2.679,0.0823
29.65,seguindo,normal,2.9614,3.7118,-1.0643,-1.4956,-1.4956,-0.7297,-0.4313,0.5,8.2132,1.157,1.0,3.0392,2.679,0.0907
29.7,seguindo,normal,2.9686,3.7038,-1.0942,-1.502,-1.502,-0.7416,-0.4078,0.5,8.2092,1.157,1.0,3.0392,2.679,0.0964
29.75,seguindo,normal,2.9791,3.6915,-1.1397,-1.7374,-1.7374,-0.7538,-0.5978,0.5,8.2038,3.5422,0.37,2.9049,3.2501,0.1044
29.8,seguindo,normal,2.9859,3.6831,-1.1703,-1.7557,-1.7557,-0.761,-0.5854,0.5,8.2004,3.5422,0.37,2.9049,3.2501,0.1094
29.85,seguindo,normal,2.9956,3.6703,-1.2168,-1.7834,-1.7834,-0.7713,-0.5666,0.5,8.1959,3.5422,0.37,2.9049,3.2501,0.1165
29.9,seguindo,normal,3.0018,3.6615,-1.2481,-1.8021,-1.8021,-0.7777,-0.554,0.5,8.1933,3.5422,0.37,2.9049,3.2501,0.1214
29.95,seguindo,normal,3.0105,3.6481,-1.2951,-1.8303,-1.8303,-0.7888,-0.5352,0.5,8.19,3.5422,0.37,2.9049,3.2501,0.1283
30.0,seguindo,normal,3.016,3.6389,-1.3264,-1.8128,-1.8128,-0.7832,-0.4864,0.5,8.1882,7.8331,0.37,2.9076,3.2001,0.1324
30.05,seguindo,normal,3.0234,3.6243,-1.3706,-1.8371,-1.8371,-0.7544,-0.4666,0.5,8.1866,7.8331,0.37,2.9076,3.2001,0.1378
30.1,seguindo,normal,3.0278,3.6142,-1.3988,-1.8533,-1.8533,-0.7238,-0.4545,0.5,8.1861,7.8331,0.37,2.9076,3.2001,0.141
30.15,seguindo,normal,3.0338,3.5986,-1.4391,-1.8775,-1.8775,-0.689,-0.4384,0.5,8.1862,7.8331,0.37,2.9076,3.2001,0.1455
30.2,seguindo,normal,3.0374,3.5879,-1.4652,-1.8511,-1.8511,-0.6643,-0.3859,0.5,8.1869,182.5749,0.37,2.9114,3.1502,0.148
30.25,seguindo,normal,3.0422,3.5723,-1.5065,-1.8713,-1.8713,-0.6741,-0.3648,0.5,8.1881,182.5749,0.37,2.9114,3.1502,0.1514
30.3,seguindo,normal,3.045,3.562,-1.5347,-1.8846,-1.8846,-0.6953,-0.3499,0.5,8.1893,182.5749,0.37,2.9114,3.1502,0.1532
30.35,seguindo,normal,3.0487,3.5463,-1.5774,-1.9047,-1.9047,-0.7085,-0.3273,0.5,8.1917,182.5749,0.37,2.9114,3.1502,0.1559
30.4,seguindo,normal,3.0508,3.5356,-1.6058,-1.918,-1.918,-0.7104,-0.3123,0.5,8.1938,182.5749,0.37,2.9114,3.1502,0.1573
30.45,seguindo,normal,3.0534,3.5194,-1.648,-1.8871,-1.8871,-0.7058,-0.2391,0.5,8.1975,8.0557,0.37,2.9162,3.1004,0.1588
30.5,seguindo,normal,3.0546,3.5085,-1.6757,-1.8978,-1.8978,-0.7007,-0.2221,0.5,8.2004,8.0557,0.37,2.9162,3.1004,0.1594
30.55,seguindo,normal,3.0559,3.492,-1.7165,-1.9134,-1.9134,-0.6854,-0.1969,0.5,8.2055,8.0557,0.37,2.9162,3.1004,0.1599
30.6,seguindo,normal,3.0563,3.4809,-1.7431,-1.8725,-1.8725,-0.6745,-0.1294,0.5,8.2093,4.2944,0.37,2.9225,3.0507,0.1598
30.65,seguindo,normal,3.0562,3.4638,-1.7808,-1.8838,-1.8838,-0.6363,-0.103,0.5,8.216,4.2944,0.37,2.9225,3.0507,0.1589
30.7,seguindo,normal,3.0556,3.4523,-1.8046,-1.8908,-1.8908,-0.6149,-0.0861,0.5,8.2209,4.2944,0.37,2.9225,3.0507,0.1578
30.75,seguindo,normal,3.054,3.435,-1.8392,-1.9006,-1.9006,-0.5897,-0.0615,0.5,8.229,4.2944,0.37,2.9225,3.0507,0.1557
30.8,seguindo,normal,3.0525,3.4233,-1.8613,-1.853,-1.853,-0.561,0.0083,0.5,8.2349,3.0086,0.37,2.9301,3.0011,0.1538
30.85,seguindo,normal,3.0495,3.4054,-1.8912,-1.8578,-1.8578,-0.5204,0.0334,0.5,8.2446,3.0086,0.37,2.9301,3.0011,0.1501
30.9,seguindo,normal,3.0469,3.3934,-1.9094,-1.8601,-1.8601,-0.4858,0.0492,0.5,8.2516,3.0086,0.37,2.9301,3.0011,0.1471
30.95,seguindo,normal,3.0424,3.3751,-1.935,-1.8098,-1.8098,-0.4291,0.1252,0.5,8.2628,2.3796,0.37,2.9393,2.9519,0.1421
