t,x,y,yaw,dist
2.8871,2.3903,4.69317,-1.31492,8.47695
2.9072,2.3917,4.68754,-1.31396,8.47686
2.927,2.3931,4.6819,-1.31304,8.47676
2.9473,2.39451,4.67627,-1.31213,8.47666
2.9709,2.39593,4.67063,-1.31122,8.47656
2.9878,2.39735,4.665,-1.3103,8.47646
3.0072,2.39878,4.65937,-1.30939,8.47636
3.027,2.40021,4.65374,-1.30849,8.47626
3.047,2.40165,4.64811,-1.30759,8.47615
3.0675,2.40309,4.64248,-1.30669,8.47605
3.0876,2.40454,4.63685,-1.30579,8.47594
3.1075,2.40599,4.63123,-1.30489,8.47583
3.1282,2.40745,4.6256,-1.30401,8.47572
3.1482,2.40892,4.61997,-1.30314,8.47561
3.1685,2.41039,4.61435,-1.30227,8.47549
3.1882,2.41187,4.60872,-1.30139,8.47538
3.2079,2.41335,4.6031,-1.30052,8.47526
3.2287,2.41484,4.59748,-1.29965,8.47514
3.2484,2.41633,4.59186,-1.29879,8.47502
3.2683,2.41783,4.58624,-1.29792,8.4749
3.2885,2.41933,4.58062,-1.29705,8.47478
3.3087,2.42083,4.575,-1.29619,8.47466
3.3288,2.42235,4.56938,-1.29536,8.47453
3.348,2.42387,4.56376,-1.29453,8.4744
3.368,2.4254,4.55814,-1.29371,8.47427
3.3885,2.42693,4.55252,-1.29288,8.47414
3.4091,2.42846,4.5469,-1.29206,8.47401
3.4285,2.42999,4.5413,-1.29117,8.47389
3.448,2.43153,4.53569,-1.29027,8.47376
3.4687,2.43307,4.53009,-1.28938,8.47363
3.4884,2.43462,4.52449,-1.28849,8.4735
3.5097,2.43617,4.51889,-1.2876,8.47337
3.5281,2.43772,4.51329,-1.28668,8.47325
3.5484,2.43928,4.5077,-1.28575,8.47311
3.5682,2.44084,4.5021,-1.28483,8.47298
3.588,2.44241,4.49651,-1.28391,8.47285
3.6092,2.44398,4.49092,-1.28299,8.47272
3.6285,2.44557,4.48533,-1.28209,8.47258
3.6483,2.44715,4.47974,-1.2812,8.47244
3.6681,2.44874,4.47415,-1.2803,8.4723
3.688,2.45034,4.46856,-1.2794,8.47216
3.7083,2.45194,4.46298,-1.2785,8.47201
3.7289,2.45355,4.4574,-1.27758,8.47187
3.7486,2.45515,4.45182,-1.27665,8.47173
3.7682,2.45677,4.44624,-1.27572,8.47158
3.7881,2.45839,4.44066,-1.2748,8.47144
3.8094,2.46001,4.43509,-1.27387,8.47129
3.8296,2.46164,4.42951,-1.27297,8.47114
3.8496,2.46328,4.42393,-1.27207,8.47099
3.8693,2.46492,4.41836,-1.27117,8.47084
3.8897,2.46657,4.41279,-1.27027,8.47068
3.9101,2.46822,4.40722,-1.26937,8.47053
3.9291,2.46988,4.40165,-1.26847,8.47037
3.9495,2.47154,4.39608,-1.26758,8.47021
3.9696,2.47321,4.39051,-1.26668,8.47005
3.9895,2.47488,4.38495,-1.26579,8.46989
4.0094,2.47656,4.37938,-1.26489,8.46973
4.0292,2.47824,4.37382,-1.264,8.46956
4.0503,2.47993,4.36826,-1.26311,8.4694
4.0711,2.48162,4.3627,-1.26221,8.46923
4.0905,2.48332,4.35714,-1.26132,8.46906
4.1118,2.48503,4.35158,-1.26043,8.46889
4.1321,2.48673,4.34603,-1.25954,8.46873
4.1518,2.48845,4.34048,-1.25864,8.46855
4.172,2.49016,4.33492,-1.25775,8.46838
4.1917,2.49189,4.32937,-1.25686,8.46821
4.2122,2.49361,4.32382,-1.25597,8.46803
4.2317,2.49535,4.31828,-1.25507,8.46786
4.2518,2.49709,4.31273,-1.25418,8.46768
4.2723,2.49883,4.30719,-1.25329,8.4675
4.292,2.50058,4.30164,-1.2524,8.46732
4.3119,2.50233,4.2961,-1.2515,8.46714
4.332,2.50409,4.29056,-1.25061,8.46696
4.3521,2.50585,4.28502,-1.24972,8.46678
4.3718,2.50761,4.27949,-1.24882,8.46659
4.3918,2.50939,4.27395,-1.24793,8.46641
4.4118,2.51116,4.26842,-1.24703,8.46622
4.4315,2.51295,4.26289,-1.24614,8.46603
4.4518,2.51473,4.25736,-1.24524,8.46585
4.4716,2.51652,4.25183,-1.24435,8.46566
4.4918,2.51832,4.2463,-1.24345,8.46546
4.5119,2.52012,4.24078,-1.24256,8.46527
4.5329,2.52193,4.23525,-1.24166,8.46508
4.5527,2.52374,4.22973,-1.24077,8.46488
4.5722,2.52556,4.22421,-1.23987,8.46469
4.5918,2.52738,4.21869,-1.23898,8.46449
4.6128,2.52921,4.21318,-1.23808,8.46429
4.6331,2.53046,4.20867,-1.23468,8.46436
4.6533,2.53167,4.20427,-1.23056,8.46445
4.6729,2.53283,4.19987,-1.22582,8.46458
4.6932,2.534,4.19547,-1.22099,8.46471
4.7127,2.53519,4.19109,-1.21616,8.46481
4.7331,2.53627,4.18657,-1.2091,8.46506
4.7535,2.53733,4.18207,-1.20149,8.46533
4.7732,2.53836,4.17763,-1.19342,8.46561
4.7928,2.5394,4.17321,-1.18505,8.46588
4.8131,2.54047,4.16881,-1.17667,8.46612
4.8338,2.54152,4.16422,-1.1666,8.46644
4.8529,2.54255,4.15966,-1.15603,8.46676
4.8735,2.54358,4.15515,-1.14502,8.46707
4.893,2.54461,4.15069,-1.13358,8.46738
4.913,2.54564,4.14627,-1.12179,8.46767
4.9341,2.54671,4.14178,-1.10941,8.46794
4.9529,2.54779,4.13735,-1.09665,8.46821
4.973,2.54886,4.13297,-1.08354,8.46845
4.9932,2.54998,4.12862,-1.07031,8.46865
5.014,2.55115,4.1243,-1.05717,8.46879
5.0331,2.55243,4.11999,-1.04449,8.46883
5.0529,2.55376,4.11572,-1.03194,8.46881
5.0729,2.55514,4.11148,-1.01954,8.46873
5.0931,2.55659,4.10728,-1.00733,8.46859
5.113,2.55808,4.10313,-0.99533,8.46838
5.1329,2.55964,4.09903,-0.98371,8.4681
5.1525,2.56126,4.09498,-0.97244,8.46775
5.1729,2.56295,4.09097,-0.96164,8.46732
5.1928,2.56474,4.08696,-0.95119,8.46681
5.2131,2.56662,4.08294,-0.94107,8.46621
5.2331,2.56859,4.07892,-0.93129,8.46552
5.2536,2.57065,4.07489,-0.92183,8.46475
5.273,2.57277,4.07087,-0.9125,8.46393
5.2936,2.57493,4.06686,-0.90316,8.46307
5.3139,2.57713,4.06288,-0.89382,8.46217
5.3342,2.57936,4.05892,-0.88448,8.46123
5.354,2.58162,4.05499,-0.87514,8.46025
5.3743,2.58393,4.05107,-0.8658,8.45923
5.3942,2.58627,4.04717,-0.85646,8.45817
5.4141,2.58865,4.0433,-0.84712,8.45708
5.434,2.5912,4.03938,-0.8386,8.45583
5.4543,2.59385,4.03548,-0.83049,8.45449
5.4742,2.59659,4.03157,-0.82275,8.45306
5.4938,2.59942,4.02766,-0.81534,8.45156
5.5153,2.60228,4.02377,-0.80797,8.45002
5.534,2.6052,4.01989,-0.80081,8.44842
5.5541,2.60822,4.01601,-0.79403,8.44673
5.5754,2.61129,4.01213,-0.78745,8.44499
5.5953,2.6144,4.00828,-0.78087,8.44322
5.6155,2.61752,4.00445,-0.7743,8.44142
5.6358,2.62071,4.00063,-0.76793,8.43956
5.6562,2.62399,3.99681,-0.76195,8.43763
5.6754,2.62733,3.99299,-0.75621,8.43563
5.6951,2.63069,3.9892,-0.75048,8.4336
5.7153,2.63407,3.98542,-0.74475,8.43155
5.7351,2.63815,3.98118,-0.74055,8.429
5.7551,2.64238,3.97694,-0.73723,8.42629
5.7763,2.64666,3.97273,-0.73407,8.42354
5.7956,2.65095,3.96852,-0.73091,8.42078
5.8151,2.65525,3.96433,-0.72775,8.418
5.8354,2.65967,3.9603,-0.72701,8.41506
5.8553,2.66411,3.95629,-0.72643,8.41211
5.875,2.66855,3.95228,-0.72584,8.40915
5.8956,2.673,3.94828,-0.72525,8.4062
5.9152,2.67744,3.94428,-0.72466,8.40324
5.935,2.68191,3.94033,-0.72471,8.40026
5.9549,2.68637,3.93638,-0.72477,8.39727
5.9755,2.69084,3.93243,-0.72482,8.39429
5.9953,2.6953,3.92848,-0.72487,8.39132
6.0165,2.69977,3.92454,-0.72492,8.38834
6.0363,2.70421,3.92059,-0.72482,8.3854
6.0553,2.70865,3.91665,-0.72472,8.38245
6.0752,2.71308,3.91271,-0.72462,8.37951
6.0953,2.71752,3.90877,-0.72452,8.37657
6.1157,2.72196,3.90483,-0.72442,8.37363
6.1351,2.72635,3.9009,-0.724,8.37074
6.1548,2.73074,3.89698,-0.72357,8.36786
6.1752,2.73512,3.89306,-0.72315,8.36497
6.1959,2.73951,3.88914,-0.72272,8.36209
6.2162,2.74391,3.88522,-0.7223,8.35921
6.2354,2.74822,3.88133,-0.7214,8.35639
6.2553,2.75254,3.87744,-0.72052,8.35358
6.2748,2.75686,3.87355,-0.71964,8.35076
6.2953,2.76119,3.86966,-0.71876,8.34794
6.315,2.76552,3.86578,-0.71788,8.34512
6.3354,2.76982,3.86192,-0.71681,8.34232
6.3552,2.77412,3.85805,-0.71574,8.33953
6.3756,2.77843,3.85419,-0.71466,8.33673
6.3965,2.78274,3.85034,-0.71359,8.33393
6.4157,2.78706,3.84649,-0.71252,8.33112
6.4351,2.79172,3.84259,-0.71382,8.32801
6.455,2.79642,3.83868,-0.71532,8.32488
6.475,2.80111,3.83476,-0.71682,8.32175
6.4952,2.8058,3.83084,-0.71831,8.31864
6.5156,2.81048,3.8269,-0.71981,8.31554
6.5357,2.81523,3.82314,-0.72379,8.31232
6.5549,2.81997,3.81938,-0.72788,8.3091
6.5752,2.8247,3.8156,-0.73198,8.30592
6.5953,2.82941,3.8118,-0.73607,8.30275
6.6154,2.8341,3.80798,-0.74017,8.29961
6.635,2.83874,3.80444,-0.74668,8.29645
6.655,2.84334,3.8009,-0.75335,8.29331
6.6751,2.84791,3.79733,-0.76001,8.29021
6.6952,2.85246,3.79373,-0.76668,8.28714
6.7159,2.85699,3.79009,-0.77335,8.28411
6.735,2.86156,3.78662,-0.78241,8.28099
6.7549,2.86611,3.78313,-0.7916,8.2779
6.7748,2.87063,3.7796,-0.80081,8.27486
6.7953,2.87512,3.77603,-0.81004,8.27186
6.8155,2.87958,3.77242,-0.81929,8.2689
6.835,2.88407,3.76897,-0.83101,8.26586
6.8551,2.88853,3.7655,-0.8429,8.26286
6.8748,2.89295,3.76198,-0.85485,8.25991
6.8953,2.89735,3.75842,-0.86687,8.25701
6.9156,2.90171,3.75482,-0.87895,8.25416
6.9353,2.90602,3.75122,-0.89193,8.25135
6.9552,2.9103,3.74759,-0.90499,8.24859
6.9752,2.91454,3.74391,-0.91812,8.24588
6.9956,2.91875,3.74019,-0.93133,8.24323
7.0155,2.92291,3.73643,-0.94462,8.24063
7.0351,2.92696,3.73279,-0.95899,8.23809
7.0552,2.93099,3.72912,-0.97343,8.2356
7.0749,2.93497,3.72541,-0.98796,8.23317
7.0951,2.93891,3.72165,-1.00258,8.23079
7.1163,2.9428,3.71785,-1.01728,8.22847
7.1351,2.94663,3.71403,-1.03214,8.22622
7.1551,2.95041,3.71016,-1.04708,8.22404
7.1748,2.95414,3.70626,-1.06211,8.22192
7.1951,2.95782,3.70231,-1.07723,8.21986
7.2152,2.96146,3.69833,-1.09243,8.21787
7.2368,2.96505,3.69431,-1.10769,8.21593
7.2573,2.9686,3.69024,-1.12302,8.21405
7.2769,2.97209,3.68614,-1.13843,8.21224
7.2967,2.97553,3.68201,-1.15394,8.2105
7.318,2.9789,3.67783,-1.16952,8.20883
7.3379,2.98223,3.67362,-1.18515,8.20721
7.3581,2.98551,3.66937,-1.20086,8.20567
7.3779,2.98872,3.66509,-1.21664,8.2042
7.3978,2.99186,3.66077,-1.2325,8.20281
7.4179,2.99494,3.65643,-1.24844,8.2015
7.4379,2.99794,3.65199,-1.26416,8.20029
7.458,3.00087,3.64752,-1.27987,8.19916
7.4779,3.00372,3.643,-1.29558,8.19814
7.4982,3.00649,3.63844,-1.31129,8.1972
7.518,3.00917,3.63384,-1.327,8.19637
7.5378,3.01171,3.62896,-1.34158,8.19576
7.5581,3.01416,3.62404,-1.35588,8.19527
7.5779,3.01653,3.6191,-1.37019,8.19486
7.5978,3.01882,3.61412,-1.38449,8.19454
7.6186,3.02103,3.60911,-1.39879,8.19431
7.6382,3.0231,3.60389,-1.41215,8.19429
7.6578,3.02508,3.59864,-1.42535,8.19436
7.6781,3.02699,3.59337,-1.43854,8.19452
7.698,3.02882,3.58807,-1.45173,8.19476
7.7191,3.03057,3.58275,-1.46491,8.1951
7.738,3.03224,3.57763,-1.4791,8.19542
7.7579,3.03384,3.57253,-1.49325,8.19582
7.7783,3.03537,3.56739,-1.50738,8.1963
7.7979,3.03682,3.56223,-1.52148,8.19687
7.818,3.03819,3.55705,-1.53554,8.19752
7.8379,3.0395,3.55178,-1.54984,8.19825
7.8578,3.04074,3.54649,-1.56409,8.19907
7.8778,3.0419,3.54117,-1.57829,8.19998
7.8981,3.04298,3.53583,-1.59243,8.20097
7.918,3.04397,3.53046,-1.60651,8.20206
7.938,3.04489,3.52508,-1.62056,8.20322
7.958,3.04572,3.51967,-1.63453,8.20448
7.9778,3.04648,3.51424,-1.64842,8.20582
7.9981,3.04714,3.50878,-1.66222,8.20726
8.0177,3.04773,3.5033,-1.67592,8.20878
8.0378,3.04823,3.4978,-1.68952,8.21039
8.0582,3.04864,3.49228,-1.70302,8.2121
8.0782,3.04897,3.48674,-1.7164,8.2139
8.098,3.04921,3.48117,-1.72967,8.21578
8.118,3.04937,3.47558,-1.74281,8.21776
8.138,3.04943,3.46998,-1.75582,8.21983
8.1582,3.04941,3.46435,-1.76869,8.222
8.1796,3.0493,3.45871,-1.78141,8.22425
8.1982,3.04911,3.45305,-1.79399,8.2266
8.2182,3.04882,3.44737,-1.80642,8.22903
8.2378,3.04838,3.44158,-1.8181,8.23166
8.258,3.04785,3.43578,-1.82956,8.23438
8.2788,3.04723,3.42997,-1.84085,8.23719
8.2979,3.04652,3.42413,-1.85196,8.24009
8.3183,3.04573,3.41829,-1.86289,8.24307
8.3378,3.04485,3.41242,-1.87362,8.24615
8.3592,3.04388,3.40655,-1.88415,8.24932
8.3787,3.04282,3.40065,-1.89448,8.25257
8.3982,3.04168,3.39475,-1.90461,8.25592
8.4179,3.04045,3.38883,-1.91452,8.25935
8.4378,3.03902,3.38277,-1.92337,8.26302
8.4583,3.0375,3.3767,-1.93188,8.26678
8.478,3.0359,3.37063,-1.94017,8.27063
8.4979,3.03422,3.36453,-1.94822,8.27456
8.5227,3.03246,3.35843,-1.95603,8.27857
8.5391,3.03043,3.3521,-1.96229,8.28292
8.5591,3.0283,3.34577,-1.96803,8.28735
8.5809,3.02611,3.33944,-1.97349,8.29186
8.5996,3.02385,3.33308,-1.9787,8.29644
8.6193,3.02154,3.32673,-1.98386,8.30106
8.6394,3.01942,3.32121,-1.98723,8.30519
8.6597,3.01731,3.31578,-1.9907,8.30927
8.6788,3.0152,3.31035,-1.9943,8.31336
8.699,3.01307,3.30493,-1.99791,8.31747
8.7194,3.01091,3.29951,-2.00151,8.32159
8.7408,3.00853,3.29422,-2.00187,8.32588
8.7604,3.0061,3.28894,-2.00193,8.3302
8.7803,3.00368,3.28367,-2.00198,8.33452
8.8012,3.00126,3.27839,-2.00203,8.33885
8.8214,2.99883,3.27311,-2.00209,8.34317
8.8408,2.99632,3.26792,-2.00067,8.34755
8.8602,2.9938,3.26272,-1.99913,8.35193
8.8804,2.99129,3.25751,-1.99759,8.35632
8.901,2.98879,3.2523,-1.99606,8.36069
8.9204,2.9863,3.24708,-1.99453,8.36507
8.9405,2.9838,3.24192,-1.99266,8.36942
8.9606,2.98132,3.23674,-1.99076,8.37378
8.9804,2.97884,3.23156,-1.98888,8.37813
9.0006,2.97638,3.22637,-1.98702,8.38247
9.0212,2.97392,3.22118,-1.98518,8.38681
9.0407,2.97148,3.21595,-1.98353,8.39115
9.0607,2.96905,3.21072,-1.98191,8.39549
9.081,2.96663,3.20548,-1.98037,8.39982
9.101,2.96424,3.20024,-1.97898,8.40412
9.121,2.96187,3.195,-1.9777,8.40841
9.1415,2.9595,3.18974,-1.97653,8.41271
9.162,2.95714,3.18446,-1.97545,8.41701
9.1818,2.95478,3.17918,-1.97438,8.42131
9.2028,2.95243,3.17389,-1.97331,8.4256
9.2224,2.95009,3.16861,-1.97223,8.42989
9.2425,2.94803,3.16448,-1.96848,8.43345
9.2626,2.94599,3.1605,-1.9643,8.43694
9.2825,2.94399,3.15657,-1.96017,8.44036
9.303,2.942,3.15262,-1.95619,8.4438
9.3225,2.94002,3.14864,-1.95232,8.44723
9.3425,2.93793,3.14471,-1.94622,8.45074
9.363,2.93585,3.14078,-1.94,8.45425
9.3822,2.9338,3.13683,-1.93378,8.45774
9.4029,2.93176,3.13288,-1.92757,8.46121
9.4243,2.92976,3.1289,-1.92135,8.46467
9.4427,2.92764,3.1251,-1.91271,8.46816
9.4623,2.92555,3.1213,-1.90392,8.47163
9.483,2.92349,3.11748,-1.89513,8.47508
9.5035,2.92146,3.11364,-1.88635,8.4785
9.5234,2.91947,3.10979,-1.87756,8.4819
9.5422,2.91737,3.10601,-1.86667,8.48537
9.5623,2.9153,3.10222,-1.85568,8.48881
9.5826,2.91328,3.09841,-1.84469,8.49223
9.6024,2.91129,3.09458,-1.83371,8.49562
9.6226,2.90935,3.09073,-1.82272,8.49898
9.6452,2.90743,3.08696,-1.8111,8.50229
9.6651,2.90555,3.08317,-1.79947,8.50556
9.6851,2.90371,3.07936,-1.78784,8.50881
9.7049,2.90192,3.07554,-1.77621,8.51203
9.7249,2.90017,3.07169,-1.76458,8.51521
9.7446,2.89847,3.06781,-1.75298,8.51837
9.7649,2.89682,3.06391,-1.74141,8.52149
9.7846,2.89521,3.05999,-1.72983,8.52458
9.8045,2.89364,3.05606,-1.71826,8.52764
9.825,2.89213,3.0521,-1.70668,8.53066
9.8448,2.89064,3.04816,-1.69491,8.53365
9.8647,2.8892,3.04421,-1.68314,8.5366
9.8852,2.88781,3.04024,-1.67136,8.53952
9.9056,2.88647,3.03625,-1.65959,8.54241
9.9246,2.88517,3.03224,-1.64782,8.54526
9.9449,2.88386,3.02838,-1.63509,8.54806
9.9647,2.88259,3.0245,-1.62234,8.55084
9.9848,2.88138,3.02061,-1.60958,8.55357
10.0053,2.88021,3.01671,-1.59683,8.55627
10.0253,2.87909,3.01278,-1.58407,8.55892
10.0447,2.87802,3.00886,-1.57127,8.56154
10.0649,2.877,3.00491,-1.55847,8.56412
10.0859,2.87603,3.00096,-1.54567,8.56667
10.106,2.87511,2.99699,-1.53287,8.56917
10.1263,2.87424,2.99302,-1.52007,8.57163
10.1459,2.87342,2.98902,-1.5073,8.57405
10.166,2.87266,2.98502,-1.49454,8.57643
10.188,2.87195,2.981,-1.48178,8.57877
10.2075,2.87128,2.97698,-1.46901,8.58107
10.2279,2.87067,2.97295,-1.45625,8.58332
10.2472,2.8701,2.96894,-1.4433,8.58554
10.2672,2.86957,2.96492,-1.43035,8.58771
10.2874,2.8691,2.9609,-1.4174,8.58985
10.3071,2.86868,2.95686,-1.40446,8.59194
10.3273,2.86831,2.95283,-1.39151,8.59398
10.3475,2.86801,2.94878,-1.37865,8.59598
10.3668,2.86777,2.9447,-1.36597,8.59793
10.3876,2.8676,2.9406,-1.35339,8.59982
10.407,2.86748,2.9365,-1.34081,8.60168
10.4275,2.86741,2.9324,-1.32823,8.60349
10.4471,2.86739,2.9283,-1.31563,8.60525
10.4681,2.86743,2.9242,-1.30304,8.60697
10.4879,2.86751,2.9201,-1.29045,8.60865
10.5087,2.86765,2.91601,-1.27785,8.61028
10.5284,2.86783,2.91191,-1.26526,8.61186
10.5482,2.86809,2.9078,-1.25278,8.61339
10.5683,2.86842,2.90368,-1.24052,8.61486
10.5883,2.86881,2.89954,-1.2283,8.61628
10.6084,2.86925,2.89542,-1.21608,8.61766
10.6282,2.86973,2.8913,-1.20385,8.61899
10.6486,2.87029,2.88717,-1.19176,8.62027
10.6685,2.87093,2.88302,-1.17992,8.62148
10.6881,2.87165,2.87885,-1.16833,8.62262
10.7082,2.87244,2.87467,-1.15687,8.62372
10.7281,2.87328,2.8705,-1.14542,8.62477
10.7483,2.87418,2.86633,-1.13408,8.62576
10.7683,2.87513,2.86217,-1.12277,8.6267
10.7883,2.87613,2.85802,-1.11146,8.62761
10.8091,2.87717,2.85387,-1.10015,8.62846
10.8307,2.87826,2.84974,-1.08884,8.62927
