t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
11.95,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
12.0,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
12.05,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
12.101,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
12.15,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
12.2,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
12.25,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
12.3,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
12.35,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
12.4,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
12.45,seguindo,0.0027,0.0003,-0.0037,-0.0025,0.0012,0.5,7.2078,67.12,0.0003
12.5,seguindo,0.0059,0.0007,-0.0088,-0.0029,0.0059,0.5,7.2049,67.12,0.0007
12.55,seguindo,0.0134,0.0015,-0.02,-0.0037,0.0164,0.5,7.1981,67.12,0.0015
12.6,seguindo,0.0198,0.0022,-0.0302,-0.0044,0.0258,0.5,7.1923,67.12,0.0022
12.65,seguindo,0.0322,0.003,-0.046,-0.0052,0.0408,0.5,7.1813,67.12,0.003
12.7,seguindo,0.0418,0.0033,-0.0562,-0.0064,0.0498,0.5,7.173,43.3873,0.0033
12.75,seguindo,0.0589,0.0035,-0.0721,-0.0066,0.0655,0.5,7.1583,43.3873,0.0035
12.803,seguindo,0.0782,0.0032,-0.0875,-0.0065,0.081,0.5,7.1421,43.3873,0.0032
12.851,seguindo,0.0915,0.0028,-0.0973,-0.0061,0.0912,0.5,7.1311,43.3873,0.0028
12.9,seguindo,0.1048,0.0021,-0.1065,-0.0056,0.1009,0.5,7.1201,43.3873,0.0021
12.95,seguindo,0.1241,0.0008,-0.1165,-0.1151,0.0014,0.5,7.1045,7.821,0.0008
