t,cmd_v,cmd_wz,x,y,yaw
0.020485877990722656,-0.25,0.0,-0.027855069189814074,-0.018473550436978473,-0.028319358011789437
0.04090118408203125,-0.25,0.0,-0.027855069189814074,-0.018473550436978473,-0.028319358011789437
0.06149601936340332,-0.25,0.0,-0.027855069189814074,-0.018473550436978473,-0.028319358011789437
0.07274937629699707,-0.25,0.0,-0.02710867897068082,-0.016613576646031036,-0.02967671615532524
0.07314610481262207,-0.25,0.0,-0.03224469783841967,-0.029794349237851576,-0.01902840705904807
0.07343220710754395,-0.25,0.0,-0.050115093922332904,-0.012145485173376965,-0.02977816709119308
0.09375500679016113,-0.25,0.0,-0.050115093922332904,-0.012145485173376965,-0.02977816709119308
0.1143949031829834,-0.25,0.0,-0.050115093922332904,-0.012145485173376965,-0.02977816709119308
0.13492178916931152,-0.25,0.0,-0.050115093922332904,-0.012145485173376965,-0.02977816709119308
0.15528130531311035,-0.25,0.0,-0.050115093922332904,-0.012145485173376965,-0.02977816709119308
0.17569255828857422,-0.25,0.0,-0.050115093922332904,-0.012145485173376965,-0.02977816709119308
0.18027043342590332,-0.25,0.0,-0.0297654919506211,-0.017866370931125457,-0.031850136683358767
0.18081021308898926,-0.25,0.0,-0.034508965417882946,-0.03026953023614018,-0.01878669292804195
0.18892431259155273,-0.25,0.0,-0.04860756114781182,-0.014415080830778896,-0.029632717921252046
0.20925045013427734,-0.25,0.0,-0.04860756114781182,-0.014415080830778896,-0.029632717921252046
0.22968077659606934,-0.25,0.0,-0.04860756114781182,-0.014415080830778896,-0.029632717921252046
0.2503981590270996,-0.25,0.0,-0.04860756114781182,-0.014415080830778896,-0.029632717921252046
0.27147459983825684,-0.25,0.0,-0.04860756114781182,-0.014415080830778896,-0.029632717921252046
0.2730062007904053,-0.25,0.0,-0.03391873802300387,-0.016305348569914745,-0.02892515550869135
0.27405738830566406,-0.25,0.0,-0.03836830582993064,-0.027783567555582672,-0.016706334698258288
0.2764892578125,-0.25,0.0,-0.054473567462895015,-0.01547652251758651,-0.029133470991298042
0.29724860191345215,-0.25,0.0,-0.054473567462895015,-0.01547652251758651,-0.029133470991298042
0.3181312084197998,-0.25,0.0,-0.054473567462895015,-0.01547652251758651,-0.029133470991298042
0.33891987800598145,-0.25,0.0,-0.054473567462895015,-0.01547652251758651,-0.029133470991298042
0.3597428798675537,-0.25,0.0,-0.054473567462895015,-0.01547652251758651,-0.029133470991298042
0.38089656829833984,-0.25,0.0,-0.054473567462895015,-0.01547652251758651,-0.029133470991298042
0.383760929107666,-0.25,0.0,-0.052544314871131745,-0.02619513876393363,-0.013056589809674068
0.38503122329711914,-0.25,0.0,-0.06715448505039157,-0.016889326004963096,-0.02555831446411106
0.3859701156616211,-0.25,0.0,-0.050006145051381325,-0.015079699249073687,-0.022689760405910784
0.40665531158447266,-0.25,0.0,-0.050006145051381325,-0.015079699249073687,-0.022689760405910784
0.4280436038970947,-0.25,0.0,-0.050006145051381325,-0.015079699249073687,-0.022689760405910784
0.4495711326599121,-0.25,0.0,-0.050006145051381325,-0.015079699249073687,-0.022689760405910784
0.4691905975341797,-0.25,0.0,-0.07384260727324085,-0.015472873376972857,-0.020412844804888766
0.4712181091308594,-0.25,0.0,-0.07818181142745921,-0.024835434564521815,-0.00933508178778247
0.4721231460571289,-0.25,0.0,-0.08858792689385002,-0.0188085982869614,-0.021140510391189943
0.49283599853515625,-0.25,0.0,-0.08858792689385002,-0.0188085982869614,-0.021140510391189943
0.5137820243835449,-0.25,0.0,-0.08858792689385002,-0.0188085982869614,-0.021140510391189943
0.534919261932373,-0.25,0.0,-0.08858792689385002,-0.0188085982869614,-0.021140510391189943
0.5559878349304199,-0.25,0.0,-0.08858792689385002,-0.0188085982869614,-0.021140510391189943
0.5689170360565186,-0.25,0.0,-0.09436444060256481,-0.015368641297434966,-0.017386840819641383
0.5725967884063721,-0.25,0.0,-0.10197815477856108,-0.023061437213859098,-0.006477363389674678
0.5737276077270508,-0.25,0.0,-0.1101192252022139,-0.0178766870863256,-0.018880828711249673
0.5947494506835938,-0.25,0.0,-0.1101192252022139,-0.0178766870863256,-0.018880828711249673
0.6157374382019043,-0.25,0.0,-0.1101192252022139,-0.0178766870863256,-0.018880828711249673
0.6365187168121338,-0.25,0.0,-0.1101192252022139,-0.0178766870863256,-0.018880828711249673
0.6573853492736816,-0.25,0.0,-0.1101192252022139,-0.0178766870863256,-0.018880828711249673
0.6782054901123047,-0.25,0.0,-0.1101192252022139,-0.0178766870863256,-0.018880828711249673
0.6992545127868652,-0.25,0.0,-0.1101192252022139,-0.0178766870863256,-0.018880828711249673
0.7053916454315186,-0.25,0.0,-0.12372715423681936,-0.017327861475849044,-0.018967817849860485
0.7063865661621094,-0.25,0.0,-0.14255557184472134,-0.019680623957569008,-0.021574984940192058
