t,cmd_v,cmd_wz,x,y,yaw
0.021054983139038086,0.1,0.0,0.009157618392780583,-0.031979395074517906,-0.0163470704387874
0.04206490516662598,0.1,0.0,0.009157618392780583,-0.031979395074517906,-0.0163470704387874
0.06310510635375977,0.1,0.0,0.009157618392780583,-0.031979395074517906,-0.0163470704387874
0.0843052864074707,0.1,0.0,0.009157618392780583,-0.031979395074517906,-0.0163470704387874
0.10551190376281738,0.1,0.0,0.009157618392780583,-0.031979395074517906,-0.0163470704387874
0.12386107444763184,0.1,0.0,0.009521003492683458,-0.030448958637567303,-0.01737195486982028
0.12518095970153809,0.1,0.0,0.011837740860453923,-0.031815050359241724,-0.006140663141629082
0.12610101699829102,0.1,0.0,-0.006790782513253984,-0.015784502338428878,-0.016589924078506173
0.14682912826538086,0.1,0.0,-0.006790782513253984,-0.015784502338428878,-0.016589924078506173
0.151749849319458,0.1,0.0,0.011037728759289291,-0.03087985168613554,-0.005814745342199028
0.15627455711364746,0.1,0.0,0.008700211880203158,-0.03175679798256252,-0.017894517520343833
0.16408061981201172,0.1,0.0,-0.005429725970176057,-0.016562214335399495,-0.017361139499171053
0.1851344108581543,0.1,0.0,-0.005429725970176057,-0.016562214335399495,-0.017361139499171053
0.2062528133392334,0.1,0.0,-0.005429725970176057,-0.016562214335399495,-0.017361139499171053
0.21776413917541504,0.1,0.0,0.012820796262203386,-0.03219810929341248,-0.018936911308875513
0.21986675262451172,0.1,0.0,0.01752911958878201,-0.03239092614198748,-0.008520498628270774
0.22017765045166016,0.1,0.0,0.001683882721206959,-0.01492788453528841,-0.019305900035974752
0.24060320854187012,0.1,0.0,0.001683882721206959,-0.01492788453528841,-0.019305900035974752
0.2613694667816162,0.1,0.0,0.001683882721206959,-0.01492788453528841,-0.019305900035974752
0.28233814239501953,0.1,0.0,0.001683882721206959,-0.01492788453528841,-0.019305900035974752
0.3034992218017578,0.1,0.0,0.001683882721206959,-0.01492788453528841,-0.019305900035974752
0.3245093822479248,0.1,0.0,0.001683882721206959,-0.01492788453528841,-0.019305900035974752
0.3388643264770508,0.1,0.0,0.03290408677067025,-0.03607792563185349,-0.015017978840663982
0.33998966217041016,0.1,0.0,0.029634944854683244,-0.03399073292805665,-0.025523193382307054
0.3473508358001709,0.1,0.0,0.01452064317290858,-0.013902002944370044,-0.02281827626519143
0.36814236640930176,0.1,0.0,0.01452064317290858,-0.013902002944370044,-0.02281827626519143
0.38886547088623047,0.1,0.0,0.01452064317290858,-0.013902002944370044,-0.02281827626519143
0.4096412658691406,0.1,0.0,0.01452064317290858,-0.013902002944370044,-0.02281827626519143
0.43035411834716797,0.1,0.0,0.01452064317290858,-0.013902002944370044,-0.02281827626519143
0.4511842727661133,0.1,0.0,0.01452064317290858,-0.013902002944370044,-0.02281827626519143
0.47001218795776367,0.1,0.0,0.055769669732697945,-0.03664722294550298,-0.02187749177246
0.47080397605895996,0.1,0.0,0.03940541500312422,-0.015637109991456455,-0.03217133911205701
0.4713742733001709,0.1,0.0,0.051244766809930925,-0.03328618320365925,-0.03185920478638592
0.49199724197387695,0.1,0.0,0.051244766809930925,-0.03328618320365925,-0.03185920478638592
0.5128574371337891,0.1,0.0,0.051244766809930925,-0.03328618320365925,-0.03185920478638592
0.5338091850280762,0.1,0.0,0.051244766809930925,-0.03328618320365925,-0.03185920478638592
0.5547728538513184,0.1,0.0,0.051244766809930925,-0.03328618320365925,-0.03185920478638592
0.5561618804931641,0.1,0.0,0.08465466555014396,-0.03828001506659989,-0.027092171180045196
0.5571024417877197,0.1,0.0,0.07855723412322534,-0.03327409591257263,-0.03513113940013513
0.5579299926757812,0.1,0.0,0.06683061542089665,-0.018469504804067886,-0.03849086031163461
0.5785598754882812,0.1,0.0,0.06683061542089665,-0.018469504804067886,-0.03849086031163461
0.5996580123901367,0.1,0.0,0.06683061542089665,-0.018469504804067886,-0.03849086031163461
0.6207525730133057,0.1,0.0,0.06683061542089665,-0.018469504804067886,-0.03849086031163461
0.6257622241973877,0.1,0.0,0.10802909322242195,-0.03363833562216872,-0.050097002506122014
0.627021312713623,0.1,0.0,0.11737661603801844,-0.03736140735145102,-0.03903230643357449
0.6279275417327881,0.1,0.0,0.09678331284233645,-0.02333192997811348,-0.04965350115140549
0.648611307144165,0.1,0.0,0.09678331284233645,-0.02333192997811348,-0.04965350115140549
0.6695535182952881,0.1,0.0,0.09678331284233645,-0.02333192997811348,-0.04965350115140549
0.6903610229492188,0.1,0.0,0.09678331284233645,-0.02333192997811348,-0.04965350115140549
0.711259126663208,0.1,0.0,0.09678331284233645,-0.02333192997811348,-0.04965350115140549
0.7322652339935303,0.1,0.0,0.09678331284233645,-0.02333192997811348,-0.04965350115140549
0.7531960010528564,0.1,0.0,0.09678331284233645,-0.02333192997811348,-0.04965350115140549
0.7594008445739746,0.1,0.0,0.14436204145174378,-0.03829506241835461,-0.06650259611331671
0.7604928016662598,0.1,0.0,0.13302975322188818,-0.03210960637703972,-0.0778188933724729
0.7811942100524902,0.1,0.0,0.13302975322188818,-0.03210960637703972,-0.0778188933724729
0.7903056144714355,0.1,0.0,0.1252161914626226,-0.02346349814098722,-0.07614043109407877
0.8111124038696289,0.1,0.0,0.1252161914626226,-0.02346349814098722,-0.07614043109407877
0.8181765079498291,0.1,0.0,0.1614188774592207,-0.029628210912464776,-0.12156178332091398
0.818967342376709,0.1,0.0,0.1672576178686633,-0.037702524945176195,-0.11083645615924621
0.8195819854736328,0.1,0.0,0.15047123748523067,-0.021879096864115773,-0.11987994862705016
0.8402884006500244,0.1,0.0,0.15047123748523067,-0.021879096864115773,-0.11987994862705016
0.8612306118011475,0.1,0.0,0.15047123748523067,-0.021879096864115773,-0.11987994862705016
0.8819904327392578,0.1,0.0,0.15047123748523067,-0.021879096864115773,-0.11987994862705016
0.9030458927154541,0.1,0.0,0.15047123748523067,-0.021879096864115773,-0.11987994862705016
0.9238519668579102,0.1,0.0,0.15047123748523067,-0.021879096864115773,-0.11987994862705016
0.9444694519042969,0.1,0.0,0.15047123748523067,-0.021879096864115773,-0.11987994862705016
0.9515440464019775,0.1,0.0,0.17783079902482082,-0.029363566590085665,-0.1760239250077132
0.9537804126739502,0.1,0.0,0.18924150476490945,-0.039730473008762326,-0.16681968518476423
0.9541506767272949,0.1,0.0,0.18531636057375986,-0.0350138795899052,-0.17657833993072988
0.9745891094207764,0.1,0.0,0.18531636057375986,-0.0350138795899052,-0.17657833993072988
0.9953434467315674,0.1,0.0,0.18531636057375986,-0.0350138795899052,-0.17657833993072988
1.0162184238433838,0.1,0.0,0.18531636057375986,-0.0350138795899052,-0.17657833993072988
1.0009524822235107,0.0,0.0,0.19896416946467863,-0.03713544678152292,-0.24690652655952894
1.001511812210083,0.0,0.0,0.2066269368230012,-0.04036600151239907,-0.23753662325466418
1.0020384788513184,0.0,0.0,0.2065667957264103,-0.03527992756014197,-0.2456584793756541
1.0025441646575928,0.0,0.0,0.21415029411191297,-0.04529404283596418,-0.30216812874306814
1.0030848979949951,0.0,0.0,0.20710810262064222,-0.03922746467364692,-0.311343540670913
1.0036311149597168,0.0,0.0,0.21700696072883865,-0.04768343770163607,-0.3095195511277144
1.0041794776916504,0.0,0.0,0.21874874290564275,-0.05861933545646024,-0.3683883784700386
1.0047168731689453,0.0,0.0,0.20744940382864596,-0.0464171431543427,-0.36891859323044734
1.0052595138549805,0.0,0.0,0.2152517623249059,-0.05418513861241151,-0.35975777069814935
