t,cmd_v,cmd_wz,v_esq,v_dir,x,y,yaw
0.00700068473815918,0.0,0.3,0.0,0.0,1.645134686561398,-0.0500653348804271,-0.07568859544631379
0.008019208908081055,0.0,0.3,0.0,0.0,1.6445076648991208,-0.05302375927997118,-0.07829664648119782
0.008732795715332031,0.0,0.3,0.0,0.0,1.6451433150488828,-0.053723831109620826,-0.07339398059151923
0.00933074951171875,0.0,0.3,0.0,0.0,1.6460059722031322,-0.0536839539806063,-0.0750939412617624
0.03006744384765625,0.0,0.3,0.0,0.0,1.6460059722031322,-0.0536839539806063,-0.0750939412617624
0.04120802879333496,0.0,0.3,0.0,0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.044495344161987305,0.0,0.3,0.0,0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.04490542411804199,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.04549241065979004,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.04570722579956055,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.04700732231140137,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.04726433753967285,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.04770922660827637,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.047870635986328125,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.04824352264404297,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.048386573791503906,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.04873919486999512,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.04887986183166504,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.04949378967285156,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.058983564376831055,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.05956673622131348,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.060280799865722656,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.08103752136230469,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.09729838371276855,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.09767770767211914,0.0,0.3,0.0,-0.0,1.6439872701748766,-0.05079658978939932,-0.0721099069196628
0.09833717346191406,0.0,0.3,0.0,-0.0,1.6460308946780065,-0.0480327867424198,-0.07851946216216975
0.09850120544433594,0.0,0.3,0.0,-0.0,1.6460308946780065,-0.0480327867424198,-0.07851946216216975
0.09865069389343262,0.0,0.3,0.0,-0.0,1.6460308946780065,-0.0480327867424198,-0.07851946216216975
0.09903526306152344,0.0,0.3,0.0,-0.0,1.6460308946780065,-0.0480327867424198,-0.07851946216216975
