t,cmd_v,cmd_wz,v_esq,v_dir,x,y,yaw
0.007619380950927734,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.008180618286132812,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.008959054946899414,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.009232044219970703,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.009834527969360352,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.01005244255065918,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.010565042495727539,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.010757923126220703,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.011224985122680664,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.011426687240600586,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.011871576309204102,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.01205301284790039,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.012845993041992188,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.013185977935791016,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.013752222061157227,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.013936996459960938,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.035016775131225586,0.0,-0.3,0.0,-0.0,0.3235344560659841,-0.17214000244166944,2.416813056738512
0.04386496543884277,0.0,-0.3,0.0,-0.0,1.6505726619829366,-0.19976975240775918,2.405511025363004
0.044629573822021484,0.0,-0.3,0.0,-0.0,1.6505726619829366,-0.19976975240775918,2.405511025363004
0.045119285583496094,0.0,-0.3,0.0,-0.0,1.6505726619829366,-0.19976975240775918,2.405511025363004
0.04638957977294922,0.0,-0.3,0.0,-0.0,0.31948162374869443,-0.1681736744222944,2.4133809818171295
0.046802520751953125,0.0,-0.3,0.0,-0.0,0.31948162374869443,-0.1681736744222944,2.4133809818171295
0.04710507392883301,0.0,-0.3,0.0,-0.0,0.31948162374869443,-0.1681736744222944,2.4133809818171295
0.04815983772277832,0.0,-0.3,0.0,-0.0,0.3127011044787994,-0.1781575000618167,2.4212859206224784
0.04848003387451172,0.0,-0.3,0.0,-0.0,0.3127011044787994,-0.1781575000618167,2.4212859206224784
0.048779964447021484,0.0,-0.3,0.0,-0.0,0.3127011044787994,-0.1781575000618167,2.4212859206224784
0.06984925270080566,0.0,-0.3,0.0,-0.0,0.3127011044787994,-0.1781575000618167,2.4212859206224784
0.08108234405517578,0.0,-0.3,0.0,-0.0,0.31880950570831257,-0.1620961235512929,2.414444516725123
0.08240985870361328,0.0,-0.3,0.0,-0.0,1.6454952827289304,-0.1888811146107059,2.4025909342617413
0.08383059501647949,0.0,-0.3,0.0,-0.0,0.31181249714235354,-0.17890224769243507,2.422859065013777
0.10326838493347168,0.0,-0.3,0.0,-0.0,0.31181249714235354,-0.17890224769243507,2.422859065013777
0.10393786430358887,0.0,-0.3,0.0,-0.0,0.31181249714235354,-0.17890224769243507,2.422859065013777
0.10470747947692871,0.0,-0.3,0.0,-0.0,0.31181249714235354,-0.17890224769243507,2.422859065013777
0.10495662689208984,0.0,-0.3,0.0,-0.0,0.31181249714235354,-0.17890224769243507,2.422859065013777
