t,cmd_v,v_esq,v_dir,x,y,yaw
0.0004291534423828125,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.0009398460388183594,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.0011134147644042969,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.001485586166381836,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.0016410350799560547,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.002034902572631836,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.002193927764892578,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.002591848373413086,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.0029153823852539062,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.0035724639892578125,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.003853321075439453,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.00423431396484375,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.004374265670776367,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.0047152042388916016,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.004981517791748047,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.005351066589355469,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.00548863410949707,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.005841732025146484,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.005990505218505859,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.02666449546813965,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.04756355285644531,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.06835412979125977,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.08945989608764648,0.1,0.0,-0.0,-0.017085843557797246,-0.02211912739715729,-0.007541593238092782
0.10309171676635742,0.1,0.0,-0.0,1.371300592275219,-0.02692098084408864,-0.01842498802139109
0.1036067008972168,0.1,0.0,-0.0,1.371300592275219,-0.02692098084408864,-0.01842498802139109
0.10383987426757812,0.1,0.0,-0.0,1.371300592275219,-0.02692098084408864,-0.01842498802139109
0.10463309288024902,0.1,0.0,-0.0,-0.01982792875575801,-0.018412086745058242,-0.005243619238255634
0.1048431396484375,0.1,0.0,-0.0,-0.01982792875575801,-0.018412086745058242,-0.005243619238255634
0.10500741004943848,0.1,0.0,-0.0,-0.01982792875575801,-0.018412086745058242,-0.005243619238255634
0.10562348365783691,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10579538345336914,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10593771934509277,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10634636878967285,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.1065070629119873,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10688996315002441,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.1070394515991211,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10740828514099121,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.1075751781463623,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10810708999633789,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10827469825744629,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10862493515014648,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10876083374023438,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10909581184387207,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10923385620117188,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10956859588623047,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.10970807075500488,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.13044095039367676,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.15178656578063965,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.17305922508239746,0.1,0.0,-0.0,0.00498144532168654,-0.02134742770461454,-0.0034288804409926903
0.17541933059692383,0.1,0.0,-0.0,0.010720186651499125,-0.02203883916961321,-0.0041282655151076725
0.17651104927062988,0.1,0.0,-0.0,1.3714896764981899,-0.02460226500136975,-0.012200454837264792
0.17736482620239258,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.1981978416442871,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20101714134216309,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20148921012878418,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20221447944641113,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20245146751403809,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20297956466674805,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20317435264587402,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.2036595344543457,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20383572578430176,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20426201820373535,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20444035530090332,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20485854148864746,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20502328872680664,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20541644096374512,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.205580472946167,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20593976974487305,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.2060835361480713,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.206437349319458,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20658636093139648,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20693325996398926,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.20707273483276367,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.22766828536987305,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.24863290786743164,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.2697453498840332,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.2908623218536377,0.1,0.0,-0.0,-0.015402849295243022,-0.019649394869508376,-0.005131457663812464
0.3039121627807617,0.1,0.0,-0.0,1.3772242145942597,-0.01910721676122381,-0.021871028390206406
0.3044118881225586,0.1,0.0,-0.0,1.3772242145942597,-0.01910721676122381,-0.021871028390206406
0.3047192096710205,0.1,0.0,-0.0,1.3772242145942597,-0.01910721676122381,-0.021871028390206406
0.30565714836120605,0.1,0.0,-0.0,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.30591249465942383,0.1,0.0,-0.0,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.30611252784729004,0.1,0.0,-0.0,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3066842555999756,0.1,0.0,-0.0,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3068878650665283,0.1,0.0,-0.0,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.30738210678100586,0.1,0.0,-0.0,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3075847625732422,0.1,0.0,-0.0,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.308027982711792,0.1,0.5236,-0.0,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3081986904144287,0.1,0.5236,-0.0,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.30861926078796387,0.1,0.5236,-0.0,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3087759017944336,0.1,0.5236,0.62832,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3091607093811035,0.1,0.5236,0.62832,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3093128204345703,0.1,0.5236,0.62832,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.30969834327697754,0.1,0.5236,0.62832,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3098421096801758,0.1,0.5236,0.62832,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3101999759674072,0.1,1.5708,0.62832,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.31034088134765625,0.1,1.5708,0.62832,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3107132911682129,0.1,1.5708,0.62832,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3108541965484619,0.1,1.5708,1.5708,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3314704895019531,0.1,1.5708,1.5708,0.01900436627890419,-0.021265407945412994,-0.00902574675137731
0.3420677185058594,0.1,1.5708,1.5708,-0.008052512946756378,-0.02024174992327665,-0.008675410746306336
0.3630082607269287,0.1,1.5708,1.5708,-0.008052512946756378,-0.02024174992327665,-0.008675410746306336
0.38402724266052246,0.1,1.5708,1.5708,-0.008052512946756378,-0.02024174992327665,-0.008675410746306336
0.40395116806030273,0.1,1.5708,1.5708,0.011908798286183282,-0.024662470750121592,-0.016138865027461962
0.40450620651245117,0.1,1.5708,1.5708,0.011908798286183282,-0.024662470750121592,-0.016138865027461962
0.40482139587402344,0.1,1.5708,1.5708,0.011908798286183282,-0.024662470750121592,-0.016138865027461962
0.4057786464691162,0.1,1.5708,1.5708,0.03338173707166514,-0.021026285045087065,-0.012782260509163292
0.4060800075531006,0.1,1.7802399999999998,1.5708,0.03338173707166514,-0.021026285045087065,-0.012782260509163292
0.4062938690185547,0.1,1.7802399999999998,1.5708,0.03338173707166514,-0.021026285045087065,-0.012782260509163292
0.4069051742553711,0.1,1.7802399999999998,1.5708,0.03338173707166514,-0.021026285045087065,-0.012782260509163292
0.4213101863861084,0.1,1.7802399999999998,1.5708,0.03338173707166514,-0.021026285045087065,-0.012782260509163292
0.42189574241638184,0.1,1.7802399999999998,1.5708,0.03338173707166514,-0.021026285045087065,-0.012782260509163292
0.4229316711425781,0.1,1.7802399999999998,1.5708,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.4232151508331299,0.1,2.3038399999999997,1.5708,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.42342185974121094,0.1,2.3038399999999997,2.0944,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.4239838123321533,0.1,2.3038399999999997,2.0944,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.4241926670074463,0.1,2.3038399999999997,2.0944,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.4246981143951416,0.1,2.3038399999999997,2.0944,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.42488598823547363,0.1,2.3038399999999997,2.0944,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.42532825469970703,0.1,2.8274399999999997,2.0944,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.4255084991455078,0.1,2.8274399999999997,2.40856,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.4259369373321533,0.1,2.8274399999999997,2.40856,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.42609381675720215,0.1,2.8274399999999997,2.40856,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.42649173736572266,0.1,2.618,2.40856,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.4266810417175293,0.1,2.618,2.40856,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.4270668029785156,0.1,2.618,2.51328,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.4475092887878418,0.1,2.618,2.51328,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.4682309627532959,0.1,2.618,2.51328,1.394356731705398,-0.019532657066096113,-0.02456265996021861
0.47800397872924805,0.1,2.618,2.51328,0.03786522577771668,-0.030223471001562092,-0.022126271541632395
0.4791409969329834,0.1,2.618,2.51328,1.4204983132541684,-0.023633802622697837,-0.03153036760727488
0.48452091217041016,0.1,2.618,2.51328,0.05812935633435989,-0.02684029035248548,-0.02144321017643944
0.5052993297576904,0.1,2.618,2.51328,0.05812935633435989,-0.02684029035248548,-0.02144321017643944
0.5219779014587402,0.1,2.618,2.51328,0.05812935633435989,-0.02684029035248548,-0.02144321017643944
0.5224826335906982,0.1,2.618,2.51328,0.05812935633435989,-0.02684029035248548,-0.02144321017643944
0.5231807231903076,0.1,2.618,2.51328,0.05812935633435989,-0.02684029035248548,-0.02144321017643944
0.5234193801879883,0.1,2.618,2.72272,0.05812935633435989,-0.02684029035248548,-0.02144321017643944
0.5239543914794922,0.1,2.9321599999999997,2.72272,0.05812935633435989,-0.02684029035248548,-0.02144321017643944
0.5241472721099854,0.1,2.9321599999999997,2.72272,0.05812935633435989,-0.02684029035248548,-0.02144321017643944
0.524630069732666,0.1,2.9321599999999997,2.72272,0.05812935633435989,-0.02684029035248548,-0.02144321017643944
