t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
10.85,seguindo,-0.0,-0.0,-0.0,-0.0349,-0.0349,0.5,7.2074,10.4014,0.019
10.9,seguindo,-0.0,-0.0,-0.0,-0.0349,-0.0349,0.5,7.2074,10.4014,0.019
10.95,seguindo,-0.0,-0.0,-0.0,-0.0349,-0.0349,0.5,7.2074,10.4014,0.019
11.0,seguindo,-0.0,-0.0,-0.0,-0.0349,-0.0349,0.5,7.2074,10.4014,0.019
11.05,seguindo,-0.0,-0.0,-0.0,-0.0349,-0.0349,0.5,7.2074,10.4014,0.019
11.1,seguindo,-0.0,-0.0,-0.0,-0.0349,-0.0349,0.5,7.2074,10.4014,0.019
11.15,seguindo,-0.0,-0.0,-0.0,-0.0349,-0.0349,0.5,7.2074,10.4014,0.019
11.2,seguindo,-0.0,-0.0,-0.0,-0.0349,-0.0349,0.5,7.2074,10.4014,0.019
11.251,seguindo,-0.0,-0.0,-0.0,-0.0349,-0.0349,0.5,7.2074,10.4014,0.019
11.3,seguindo,-0.0,-0.0,-0.0,-0.0349,-0.0349,0.5,7.2074,10.4014,0.019
11.35,seguindo,0.0028,0.0003,-0.0037,-0.0353,-0.0316,0.5,7.2049,10.4014,0.0193
11.4,seguindo,0.006,0.0007,-0.0089,-0.0358,-0.0269,0.5,7.2019,10.4014,0.0197
11.45,seguindo,0.0136,0.0015,-0.0202,-0.036,-0.0158,0.5,7.195,17.3355,0.0205
11.5,seguindo,0.02,0.0022,-0.0304,-0.0369,-0.0065,0.5,7.1892,17.3355,0.0212
11.55,seguindo,0.0324,0.003,-0.0462,-0.0382,0.008,0.5,7.1783,17.3355,0.022
11.6,seguindo,0.042,0.0033,-0.0564,-0.0389,0.0175,0.5,7.1699,17.3355,0.0223
11.65,seguindo,0.0592,0.0035,-0.0723,-0.0397,0.0326,0.5,7.1553,17.3355,0.0225
11.7,seguindo,0.072,0.0033,-0.0825,-0.0391,0.0435,0.5,7.1444,26.0035,0.0223
11.75,seguindo,0.0917,0.0027,-0.0974,-0.0393,0.0581,0.5,7.1281,26.0035,0.0217
11.8,seguindo,0.105,0.0021,-0.1064,-0.0392,0.0673,0.5,7.1171,26.0035,0.0211
