t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
13.55,seguindo,-0.0,-0.0,-0.0,-0.0384,-0.0384,0.5,7.2074,15.0025,0.019
13.6,seguindo,-0.0,-0.0,-0.0,-0.0384,-0.0384,0.5,7.2074,15.0025,0.019
13.65,seguindo,-0.0,-0.0,-0.0,-0.0384,-0.0384,0.5,7.2074,15.0025,0.019
13.7,seguindo,-0.0,-0.0,-0.0,-0.0384,-0.0384,0.5,7.2074,15.0025,0.019
13.75,seguindo,-0.0,-0.0,-0.0,-0.0384,-0.0384,0.5,7.2074,15.0025,0.019
13.8,seguindo,-0.0,-0.0,-0.0,-0.0384,-0.0384,0.5,7.2074,15.0025,0.019
13.85,seguindo,-0.0,-0.0,-0.0,-0.0384,-0.0384,0.5,7.2074,15.0025,0.019
13.9,seguindo,-0.0,-0.0,-0.0,-0.0384,-0.0384,0.5,7.2074,15.0025,0.019
13.95,seguindo,-0.0,-0.0,-0.0,-0.0384,-0.0384,0.5,7.2074,15.0025,0.019
14.0,seguindo,-0.0,-0.0,-0.0,-0.0384,-0.0384,0.5,7.2074,15.0025,0.019
14.05,seguindo,0.0027,0.0003,-0.0037,-0.0388,-0.0351,0.5,7.2049,15.0025,0.0193
14.1,seguindo,0.0059,0.0007,-0.0088,-0.0394,-0.0305,0.5,7.202,15.0025,0.0197
14.15,seguindo,0.0135,0.0015,-0.0201,-0.0396,-0.0194,0.5,7.1951,22.504,0.0205
14.2,seguindo,0.0232,0.0025,-0.0354,-0.0409,-0.0055,0.5,7.1864,22.504,0.0215
14.251,seguindo,0.0323,0.003,-0.0461,-0.0418,0.0044,0.5,7.1783,22.504,0.022
14.3,seguindo,0.042,0.0033,-0.0563,-0.0425,0.0138,0.5,7.1699,22.504,0.0223
14.35,seguindo,0.0592,0.0035,-0.0723,-0.0434,0.0288,0.5,7.1552,22.504,0.0225
14.4,seguindo,0.0721,0.0033,-0.0825,-0.0428,0.0397,0.5,7.1444,45.0092,0.0223
14.451,seguindo,0.0917,0.0027,-0.0974,-0.0431,0.0543,0.5,7.128,45.0092,0.0217
14.5,seguindo,0.1051,0.0021,-0.1064,-0.043,0.0634,0.5,7.117,45.0092,0.0211
14.55,seguindo,0.1247,0.0008,-0.1177,-0.0443,0.0734,0.5,7.1011,inf,0.0229
14.6,seguindo,0.1375,-0.0002,-0.124,-0.0438,0.0802,0.5,7.0908,inf,0.0188
14.65,seguindo,0.1562,-0.0021,-0.1307,-0.0428,0.0879,0.5,7.0759,inf,0.0174
14.7,seguindo,0.1685,-0.0034,-0.1337,-0.0411,0.0926,0.5,7.0663,inf,0.0164
14.75,seguindo,0.1864,-0.0058,-0.1348,-0.0395,0.0953,0.5,7.0525,inf,0.0145
14.8,seguindo,0.1981,-0.0074,-0.1344,-0.0383,0.0961,0.5,7.0434,inf,0.0132
14.85,seguindo,0.2153,-0.01,-0.1311,-0.0358,0.0953,0.5,7.0304,inf,0.011
14.9,seguindo,0.2266,-0.0117,-0.128,-0.0345,0.0935,0.5,7.0218,inf,0.0096
14.95,seguindo,0.2435,-0.0142,-0.1234,-0.0325,0.0908,0.5,7.0089,inf,0.0075
15.001,seguindo,0.2548,-0.0158,-0.1203,-0.0312,0.0891,0.5,7.0003,inf,0.0061
15.05,seguindo,0.2718,-0.0182,-0.1158,-0.0341,0.0817,0.5,6.9905,inf,0.0039
15.1,seguindo,0.2832,-0.0198,-0.1129,-0.033,0.0799,0.5,6.9818,inf,0.0028
15.15,seguindo,0.3002,-0.022,-0.1089,-0.0313,0.0776,0.5,6.9687,inf,0.001
15.2,seguindo,0.3117,-0.0234,-0.1065,-0.0302,0.0763,0.5,6.9598,inf,-0.0001
15.25,seguindo,0.3289,-0.0255,-0.1033,-0.0287,0.0746,0.5,6.9465,inf,-0.0016
15.3,seguindo,0.3404,-0.0269,-0.1014,-0.0276,0.0737,0.5,6.9375,inf,-0.0026
15.35,seguindo,0.3578,-0.0288,-0.0987,-0.0261,0.0726,0.5,6.9241,inf,-0.004
15.4,seguindo,0.3693,-0.0301,-0.097,-0.0254,0.0717,0.5,6.9151,inf,-0.005
15.45,seguindo,0.3867,-0.032,-0.0946,-0.024,0.0706,0.5,6.9016,inf,-0.0063
15.5,seguindo,0.4041,-0.0338,-0.0922,-0.0225,0.0696,0.5,6.888,inf,-0.0076
15.55,seguindo,0.4157,-0.035,-0.0905,-0.0092,0.0813,0.5,6.879,inf,-0.0149
15.6,seguindo,0.433,-0.0367,-0.088,-0.0077,0.0804,0.5,6.8655,inf,-0.0162
15.65,seguindo,0.4415,-0.0375,-0.0879,-0.007,0.0809,0.5,6.8588,inf,-0.0168
15.7,seguindo,0.4498,-0.0382,-0.0879,-0.0063,0.0816,0.5,6.8523,inf,-0.0173
15.75,seguindo,0.4651,-0.0397,-0.0866,-0.0058,0.0808,0.5,6.8404,inf,-0.0184
15.8,seguindo,0.4767,-0.0408,-0.0848,-0.0047,0.0801,0.5,6.8314,inf,-0.0193
15.85,seguindo,0.494,-0.0425,-0.0822,-0.0031,0.0791,0.5,6.8179,inf,-0.0205
15.9,seguindo,0.5056,-0.0436,-0.0805,-0.0021,0.0785,0.5,6.8089,inf,-0.0213
15.95,seguindo,0.523,-0.0452,-0.0779,-0.0236,0.0542,0.5,6.7855,inf,-0.0177
16.0,seguindo,0.5346,-0.0462,-0.0761,-0.0229,0.0532,0.5,6.7764,inf,-0.0182
16.05,seguindo,0.5521,-0.0477,-0.0741,-0.0218,0.0523,0.5,6.7625,inf,-0.019
16.1,seguindo,0.5638,-0.0486,-0.0731,-0.022,0.051,0.5,6.7533,inf,-0.0194
16.15,seguindo,0.5815,-0.05,-0.0726,-0.0211,0.0515,0.5,6.7391,inf,-0.02
16.2,seguindo,0.5934,-0.0508,-0.0727,-0.0205,0.0522,0.5,6.7297,inf,-0.0204
16.25,seguindo,0.611,-0.0522,-0.0714,-0.0205,0.0509,0.5,6.7158,inf,-0.0211
16.3,seguindo,0.6226,-0.0531,-0.07,-0.0198,0.0502,0.5,6.7065,inf,-0.0215
16.35,seguindo,0.64,-0.0546,-0.0675,-0.0187,0.0487,0.5,6.6928,inf,-0.0222
16.4,seguindo,0.6516,-0.0555,-0.0656,-0.018,0.0476,0.5,6.6837,inf,-0.0227
16.45,seguindo,0.669,-0.0568,-0.0628,-0.0181,0.0446,0.5,6.67,inf,-0.0233
16.5,seguindo,0.6805,-0.0577,-0.0609,-0.0175,0.0435,0.5,6.6609,inf,-0.0237
16.55,seguindo,0.6979,-0.059,-0.0581,-0.0165,0.0416,0.5,6.6471,inf,-0.0242
16.6,seguindo,0.7095,-0.0598,-0.0562,-0.0171,0.0391,0.5,6.638,inf,-0.0246
16.65,seguindo,0.7268,-0.061,-0.0533,-0.0628,-0.0095,0.5,6.6243,inf,0.0189
16.7,seguindo,0.7384,-0.0617,-0.0513,-0.0627,-0.0114,0.5,6.6151,inf,0.0182
16.75,seguindo,0.7558,-0.0628,-0.0484,-0.0627,-0.0143,0.5,6.6013,inf,0.0179
16.8,seguindo,0.7674,-0.0635,-0.0466,-0.0618,-0.0153,0.5,6.5922,inf,0.0177
16.85,seguindo,0.7848,-0.0645,-0.0438,-0.0678,-0.024,0.5,6.572,inf,0.0151
16.9,seguindo,0.7964,-0.0652,-0.0421,-0.0672,-0.0252,0.5,6.5628,inf,0.0151
16.95,seguindo,0.8107,-0.0659,-0.0409,-0.0675,-0.0266,0.5,6.5512,inf,0.0151
17.0,seguindo,0.8191,-0.0662,-0.041,-0.0677,-0.0267,0.5,6.5445,inf,0.0152
17.05,seguindo,0.8344,-0.067,-0.0397,-0.068,-0.0283,0.5,6.5322,inf,0.0153
17.1,seguindo,0.846,-0.0676,-0.0379,-0.0682,-0.0303,0.5,6.523,inf,0.0153
17.15,seguindo,0.8634,-0.0684,-0.0353,-0.0678,-0.0325,0.5,6.5091,inf,0.0154
17.2,seguindo,0.875,-0.0689,-0.0336,-0.068,-0.0344,0.5,6.4998,inf,0.0155
17.252,seguindo,0.8925,-0.0697,-0.031,-0.0685,-0.0375,0.5,6.4859,inf,0.0156
17.3,seguindo,0.9041,-0.0702,-0.0292,-0.068,-0.0388,0.5,6.4766,inf,0.0157
17.351,seguindo,0.9216,-0.0709,-0.0273,-0.0685,-0.0412,0.5,6.4625,inf,0.016
17.4,seguindo,0.9334,-0.0713,-0.0263,-0.0689,-0.0426,0.5,6.4531,inf,0.0162
17.453,seguindo,0.9511,-0.0718,-0.0258,-0.0688,-0.0431,0.5,6.4388,inf,0.0166
17.5,seguindo,0.969,-0.0722,-0.0257,-0.0696,-0.0439,0.5,6.4244,inf,0.0171
17.55,seguindo,0.9778,-0.0725,-0.0257,-0.0691,-0.0435,0.5,6.4173,inf,0.0119
17.6,seguindo,0.9865,-0.0727,-0.0257,-0.0695,-0.0438,0.5,6.4104,inf,0.0122
17.65,seguindo,1.0021,-0.0732,-0.0244,-0.0695,-0.0451,0.5,6.3979,inf,0.0126
17.7,seguindo,1.0137,-0.0736,-0.0226,-0.0698,-0.0473,0.5,6.3886,inf,0.0128
17.751,seguindo,1.0311,-0.0742,-0.0199,-0.0705,-0.0506,0.5,6.3747,inf,0.0132
17.8,seguindo,1.0486,-0.0747,-0.0171,-0.0705,-0.0534,0.5,6.3608,inf,0.0137
17.851,seguindo,1.0602,-0.0751,-0.0153,-0.0717,-0.0564,0.5,6.3552,inf,0.0122
17.9,seguindo,1.0776,-0.0755,-0.0126,-0.0724,-0.0599,0.5,6.3412,inf,0.0127
17.95,seguindo,1.0893,-0.0758,-0.0115,-0.0731,-0.0616,0.5,6.3318,inf,0.0132
18.0,seguindo,1.1069,-0.0761,-0.0099,-0.0734,-0.0635,0.5,6.3177,inf,0.0139
18.05,seguindo,1.1187,-0.0763,-0.0093,-0.0741,-0.0647,0.5,6.3081,inf,0.0145
18.1,seguindo,1.1365,-0.0765,-0.0086,-0.0752,-0.0666,0.5,6.2938,inf,0.0153
18.155,seguindo,1.1482,-0.0767,-0.0073,-0.0733,-0.066,0.5,6.2844,inf,0.0119
18.2,seguindo,1.1658,-0.0769,-0.0055,-0.0737,-0.0682,0.5,6.2703,inf,0.0127
18.252,seguindo,1.1774,-0.0771,-0.0036,-0.0744,-0.0708,0.5,6.2611,inf,0.0132
18.3,seguindo,1.1889,-0.0773,-0.0017,-0.0751,-0.0734,0.5,6.2518,inf,0.0137
18.353,seguindo,1.2064,-0.0776,0.0011,-0.0754,-0.0766,0.5,6.2378,inf,0.0146
18.4,seguindo,1.2238,-0.0777,0.0039,-0.0766,-0.0804,0.5,6.2239,inf,0.0155
18.462,seguindo,1.2412,-0.0779,0.0067,-0.0778,-0.0845,0.5,6.2099,inf,0.0164
18.5,seguindo,1.247,-0.0779,0.0077,-0.0782,-0.0859,0.5,6.2052,inf,0.0167
18.55,seguindo,1.2644,-0.078,0.0105,-0.0786,-0.0892,0.5,6.1913,inf,0.0177
18.601,seguindo,1.2818,-0.078,0.0134,-0.08,-0.0934,0.5,6.1773,inf,0.0187
18.652,seguindo,1.2934,-0.078,0.0153,-0.0809,-0.0962,0.5,6.1679,inf,0.0194
18.7,seguindo,1.305,-0.078,0.0172,-0.0809,-0.0981,0.5,6.1586,inf,0.0202
18.751,seguindo,1.3225,-0.0778,0.0195,-0.0786,-0.0981,0.5,6.1445,inf,0.016
18.8,seguindo,1.34,-0.0776,0.0216,-0.0801,-0.1017,0.5,6.1303,inf,0.0171
18.85,seguindo,1.3517,-0.0775,0.0235,-0.0806,-0.104,0.5,6.1389,inf,0.0204
18.9,seguindo,1.3691,-0.0773,0.0263,-0.0822,-0.1085,0.5,6.1248,inf,0.0216
18.95,seguindo,1.3806,-0.0772,0.0285,-0.0822,-0.1106,0.5,6.1155,inf,0.0225
19.0,seguindo,1.3922,-0.077,0.0306,-0.0833,-0.1139,0.5,6.1062,inf,0.0233
19.051,seguindo,1.4096,-0.0767,0.0335,-0.0851,-0.1186,0.5,6.0921,inf,0.0247
19.1,seguindo,1.427,-0.0763,0.0361,-0.0857,-0.1218,0.5,6.078,inf,0.0261
19.151,seguindo,1.4388,-0.076,0.0373,-0.087,-0.1243,0.5,6.0684,inf,0.0272
19.2,seguindo,1.4563,-0.0754,0.039,-0.0891,-0.128,0.5,6.0541,inf,0.0288
19.25,seguindo,1.468,-0.0751,0.0408,-0.0905,-0.1312,0.5,6.0447,inf,0.0298
19.3,seguindo,1.4854,-0.0746,0.0435,-0.091,-0.1345,0.5,6.0306,inf,0.0314
19.35,seguindo,1.4969,-0.0743,0.046,-0.0924,-0.1383,0.5,6.0213,inf,0.0324
19.401,seguindo,1.5142,-0.0738,0.0497,-0.107,-0.1567,0.5,6.0073,1.1572,-0.0412
19.45,seguindo,1.5257,-0.0734,0.0517,-0.1086,-0.1603,0.5,5.9979,1.1572,-0.0313
19.5,seguindo,1.5374,-0.0729,0.0535,-0.1103,-0.1638,0.5,5.9884,1.1572,-0.0229
19.55,seguindo,1.5548,-0.0722,0.0563,-0.1129,-0.1692,0.5,5.9742,1.1572,-0.0155
19.6,seguindo,1.5664,-0.0717,0.0581,-0.1148,-0.1729,0.5,5.9648,1.1572,-0.0111
19.65,seguindo,1.5838,-0.0708,0.0609,-0.1134,-0.1743,0.5,5.9506,0.9582,-0.0043
19.7,seguindo,1.5954,-0.0703,0.0627,-0.1152,-0.178,0.5,5.9411,0.9582,0.0003
19.751,seguindo,1.6128,-0.0694,0.0654,-0.1182,-0.1836,0.5,5.9269,0.9582,0.0071
19.8,seguindo,1.6302,-0.0684,0.0681,-0.1168,-0.1849,0.5,5.9126,0.6243,0.014
19.85,seguindo,1.6418,-0.0678,0.0698,-0.1038,-0.1737,0.5,5.9104,0.6243,0.0124
19.9,seguindo,1.6534,-0.0671,0.0716,-0.1057,-0.1773,0.5,5.901,0.6243,0.017
19.95,seguindo,1.6708,-0.066,0.0741,-0.1086,-0.1827,0.5,5.8868,0.6243,0.0238
20.0,seguindo,1.6825,-0.0653,0.0757,-0.1107,-0.1863,0.5,5.8773,0.6243,0.0284
20.05,seguindo,1.6999,-0.0642,0.0782,-0.1092,-0.1875,0.5,5.8631,0.8089,0.0353
20.1,seguindo,1.7115,-0.0634,0.08,-0.1113,-0.1913,0.5,5.8537,0.8089,0.04
20.15,seguindo,1.7289,-0.0622,0.0828,-0.1144,-0.1972,0.5,5.8395,0.8089,0.0469
20.2,seguindo,1.7404,-0.0614,0.0847,-0.1119,-0.1966,0.5,5.8301,1.1572,-0.0169
20.25,seguindo,1.7578,-0.0601,0.0875,-0.1151,-0.2026,0.5,5.8159,1.1572,-0.0046
20.3,seguindo,1.7694,-0.0592,0.0893,-0.1174,-0.2067,0.5,5.8064,1.1572,0.0001
20.35,seguindo,1.7868,-0.0579,0.0921,-0.116,-0.2081,0.5,5.7922,0.9582,0.0072
20.4,seguindo,1.7983,-0.0569,0.094,-0.1182,-0.2122,0.5,5.7827,0.9582,0.0119
20.45,seguindo,1.8157,-0.0555,0.0967,-0.1217,-0.2184,0.5,5.7685,0.9582,0.0191
20.5,seguindo,1.8273,-0.0545,0.0985,-0.1241,-0.2226,0.5,5.759,0.9582,0.0239
20.55,seguindo,1.8446,-0.053,0.1012,-0.1226,-0.2238,0.5,5.7447,0.6243,0.0312
20.6,seguindo,1.8562,-0.052,0.103,-0.1251,-0.2281,0.5,5.7352,0.6243,0.0361
20.65,seguindo,1.8736,-0.0504,0.1057,-0.1289,-0.2345,0.5,5.7209,0.6243,0.0434
20.7,seguindo,1.8852,-0.0493,0.1075,-0.1315,-0.2389,0.5,5.7114,0.6243,0.0483
20.75,seguindo,1.9025,-0.0476,0.1101,-0.1257,-0.2358,0.5,5.7206,0.6243,0.0408
20.8,seguindo,1.9141,-0.0465,0.1119,-0.1136,-0.2255,0.5,5.711,0.8089,0.0458
20.85,seguindo,1.9314,-0.0447,0.1146,-0.1173,-0.2319,0.5,5.6967,0.8089,0.0533
20.9,seguindo,1.943,-0.0435,0.1164,-0.1199,-0.2362,0.5,5.6871,0.8089,0.0583
20.95,seguindo,1.9603,-0.0417,0.119,-0.1239,-0.2429,0.5,5.6728,0.8089,0.0658
21.0,seguindo,1.9777,-0.0398,0.1217,-0.1132,-0.2349,0.5,5.6584,1.1572,0.0734
21.05,seguindo,1.9892,-0.0385,0.1235,-0.1157,-0.2393,0.5,5.6489,1.1572,0.0785
21.1,seguindo,2.0008,-0.0372,0.1253,-0.1184,-0.2437,0.5,5.6393,1.1572,0.0836
21.15,seguindo,2.0181,-0.0352,0.128,-0.1226,-0.2506,0.5,5.6249,1.1572,0.0913
21.2,seguindo,2.0296,-0.0339,0.1298,-0.1106,-0.2404,0.5,5.6153,2.0398,0.0965
21.25,seguindo,2.0469,-0.0318,0.1325,-0.1008,-0.2333,0.5,5.6009,0.7504,-0.0447
21.3,seguindo,2.0585,-0.0304,0.1343,-0.1033,-0.2375,0.5,5.5913,0.7504,-0.0353
21.35,seguindo,2.0758,-0.0283,0.1369,-0.1072,-0.2441,0.5,5.5769,0.7504,-0.0244
21.4,seguindo,2.0873,-0.0268,0.1387,-0.1099,-0.2486,0.5,5.5673,0.7504,-0.0177
21.45,seguindo,2.1046,-0.0246,0.1414,-0.0988,-0.2402,0.5,5.5529,0.7772,-0.0077
21.5,seguindo,2.1161,-0.0231,0.1432,-0.1014,-0.2446,0.5,5.5433,0.7772,-0.001
21.55,seguindo,2.1334,-0.0208,0.1459,-0.1054,-0.2513,0.5,5.5288,0.7772,0.0091
21.6,seguindo,2.1449,-0.0193,0.1477,-0.1082,-0.2559,0.5,5.5192,0.7772,0.0158
21.65,seguindo,2.1622,-0.0169,0.1504,-0.0461,-0.1965,0.4353,5.509,0.4353,0.0187
21.7,seguindo,2.1737,-0.0153,0.1522,-0.0483,-0.2005,0.4353,5.4995,0.4353,0.0253
21.75,seguindo,2.191,-0.0128,0.1548,-0.0517,-0.2065,0.4353,5.4853,0.4353,0.0352
21.8,seguindo,2.2025,-0.0112,0.1566,-0.054,-0.2106,0.4353,5.4758,0.4353,0.0419
21.85,seguindo,2.2197,-0.0087,0.1593,-0.3684,-0.5277,0.5,5.4615,inf,0.0519
21.9,seguindo,2.2312,-0.0069,0.1611,-0.3837,-0.5449,0.5,5.452,inf,0.0586
21.951,seguindo,2.2485,-0.0043,0.1638,-0.4085,-0.5722,0.5,5.4377,inf,0.0687
22.0,seguindo,2.26,-0.0026,0.1656,-0.4262,-0.5917,0.5,5.4281,inf,0.0754
22.05,seguindo,2.2772,0.0001,0.1683,-0.3973,-0.5655,0.5,5.4138,inf,0.0856
22.1,seguindo,2.2887,0.0019,0.17,-0.4138,-0.5838,0.5,5.4043,inf,0.0923
22.15,seguindo,2.3057,0.0045,0.1743,-0.4397,-0.6139,0.5,5.3902,inf,0.1023
22.2,seguindo,2.3169,0.0062,0.1776,-0.458,-0.6356,0.5,5.3809,inf,0.1089
22.25,seguindo,2.3337,0.0092,0.1776,-0.2639,-0.4415,0.5,5.3668,inf,0.0069
22.3,seguindo,2.3448,0.0114,0.1758,-0.2763,-0.4522,0.5,5.3573,inf,0.0125
22.35,seguindo,2.3613,0.0149,0.1681,-0.2633,-0.4315,0.5,5.343,inf,0.0211
22.4,seguindo,2.3723,0.0173,0.1612,-0.2756,-0.4368,0.5,5.3335,inf,0.0269
22.45,seguindo,2.3886,0.0211,0.1458,-0.2955,-0.4413,0.5,5.3192,inf,0.0356
22.5,seguindo,2.4048,0.0248,0.1277,-0.3166,-0.4443,0.5,5.305,inf,0.0443
22.55,seguindo,2.4156,0.0275,0.1107,-0.3092,-0.4199,0.5,5.2831,inf,0.0611
22.6,seguindo,2.4265,0.03,0.0935,-0.323,-0.4164,0.5,5.2737,inf,0.0669
22.653,seguindo,2.4426,0.0338,0.0627,-0.3447,-0.4074,0.5,5.2596,inf,0.0755
22.7,seguindo,2.4534,0.0362,0.0404,-0.3597,-0.4001,0.5,5.2504,inf,0.0811
22.751,seguindo,2.4701,0.0394,0.0056,-0.3047,-0.3104,0.5,5.2363,inf,0.0893
22.8,seguindo,2.4817,0.0412,-0.0166,-0.3174,-0.3008,0.5,5.2269,inf,0.0946
22.85,seguindo,2.4993,0.0433,-0.0495,-0.3366,-0.2871,0.5,5.2131,inf,0.102
22.902,seguindo,2.5169,0.0448,-0.0824,-0.356,-0.2736,0.5,5.1998,inf,0.1089
22.95,seguindo,2.5286,0.0456,-0.1049,-0.2893,-0.1844,0.5,5.1911,inf,0.1132
23.0,seguindo,2.5403,0.0461,-0.1274,-0.299,-0.1716,0.5,5.1826,inf,0.1173
23.05,seguindo,2.5579,0.0462,-0.1605,-0.3452,-0.1847,0.5,5.1656,inf,0.1281
23.1,seguindo,2.5697,0.046,-0.1822,-0.3556,-0.1734,0.5,5.1574,inf,0.1317
23.15,seguindo,2.5875,0.0451,-0.2145,-0.4245,-0.21,0.5,5.1456,inf,0.017
23.2,seguindo,2.6052,0.0436,-0.2467,-0.4421,-0.1954,0.5,5.1342,inf,0.0286
23.25,seguindo,2.6172,0.0422,-0.2666,-0.4537,-0.1871,0.5,5.1268,inf,0.0362
