t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
9.6,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
9.65,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
9.7,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
9.75,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
9.8,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
9.85,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
9.9,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
9.95,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
10.0,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
10.05,seguindo,0.0028,0.0003,-0.0037,-0.0412,-0.0375,0.5,7.2049,13.3361,0.0193
10.1,seguindo,0.006,0.0007,-0.0089,-0.0418,-0.0329,0.5,7.2019,13.3361,0.0197
10.151,seguindo,0.0136,0.0015,-0.0203,-0.0421,-0.0218,0.5,7.195,20.0045,0.0205
10.2,seguindo,0.02,0.0022,-0.0305,-0.043,-0.0125,0.5,7.1892,20.0045,0.0212
10.25,seguindo,0.0323,0.003,-0.0463,-0.0443,0.002,0.5,7.1783,20.0045,0.022
10.3,seguindo,0.042,0.0033,-0.0564,-0.0451,0.0114,0.5,7.1699,20.0045,0.0223
10.35,seguindo,0.0592,0.0035,-0.0724,-0.046,0.0264,0.5,7.1552,20.0045,0.0225
10.4,seguindo,0.0721,0.0033,-0.0826,-0.0454,0.0372,0.5,7.1444,40.0104,0.0223
10.452,seguindo,0.0918,0.0027,-0.0976,-0.0457,0.0518,0.5,7.128,40.0104,0.0217
10.5,seguindo,0.1051,0.0021,-0.1068,-0.0457,0.061,0.5,7.117,40.0104,0.0211
10.55,seguindo,0.1247,0.0008,-0.118,-0.0443,0.0737,0.5,7.1011,inf,0.0198
10.6,seguindo,0.1376,-0.0002,-0.1244,-0.0438,0.0805,0.5,7.0907,inf,0.0188
10.65,seguindo,0.1563,-0.0021,-0.131,-0.0428,0.0883,0.5,7.0759,inf,0.0174
10.7,seguindo,0.1686,-0.0035,-0.1341,-0.0411,0.093,0.5,7.0663,inf,0.0164
10.75,seguindo,0.1865,-0.0058,-0.1353,-0.0395,0.0958,0.5,7.0524,inf,0.0145
10.8,seguindo,0.1982,-0.0074,-0.1348,-0.0383,0.0965,0.5,7.0434,inf,0.0131
10.85,seguindo,0.2154,-0.01,-0.1316,-0.0358,0.0959,0.5,7.0303,inf,0.011
10.9,seguindo,0.2267,-0.0117,-0.1286,-0.0345,0.0942,0.5,7.0217,inf,0.0096
10.95,seguindo,0.2436,-0.0142,-0.124,-0.0325,0.0915,0.5,7.0089,inf,0.0074
11.0,seguindo,0.2549,-0.0159,-0.1209,-0.0312,0.0897,0.5,7.0003,inf,0.0061
11.05,seguindo,0.2705,-0.0185,-0.1108,-0.034,0.0767,0.5,6.9907,inf,0.0038
11.1,seguindo,0.2854,-0.0211,-0.0984,-0.032,0.0664,0.5,6.9795,inf,0.0016
11.15,seguindo,0.2953,-0.023,-0.0868,-0.0304,0.0564,0.5,6.9722,inf,0.0001
11.2,seguindo,0.3053,-0.0248,-0.0751,-0.0289,0.0462,0.5,6.9648,inf,-0.0014
11.25,seguindo,0.3203,-0.0272,-0.058,-0.0271,0.0309,0.5,6.9535,inf,-0.0033
11.3,seguindo,0.3304,-0.0286,-0.0467,-0.0259,0.0208,0.5,6.9458,inf,-0.0045
11.35,seguindo,0.3456,-0.0305,-0.0302,-0.0243,0.0058,0.5,6.9341,inf,-0.006
11.4,seguindo,0.3557,-0.0317,-0.0193,-0.0234,-0.0042,0.5,6.9262,inf,-0.0068
11.45,seguindo,0.3724,-0.0329,-0.0068,-0.023,-0.0161,0.5,6.9129,inf,-0.0075
11.5,seguindo,0.3841,-0.0334,-0.001,-0.0227,-0.0217,0.5,6.9034,inf,-0.0077
11.55,seguindo,0.4018,-0.0337,0.0027,-0.0228,-0.0255,0.5,6.8888,inf,-0.0074
11.6,seguindo,0.4136,-0.0337,0.0033,-0.0234,-0.0268,0.5,6.879,inf,-0.0071
11.65,seguindo,0.4313,-0.0337,0.0041,-0.0103,-0.0144,0.5,6.8642,inf,-0.0156
11.7,seguindo,0.4431,-0.0337,0.0045,-0.0105,-0.015,0.5,6.8543,inf,-0.0137
11.75,seguindo,0.4609,-0.0337,0.0052,-0.0107,-0.0159,0.5,6.8395,inf,-0.0132
11.801,seguindo,0.4786,-0.0336,0.0059,-0.0116,-0.0175,0.5,6.8247,inf,-0.0127
11.85,seguindo,0.4904,-0.0336,0.0068,-0.0117,-0.0185,0.5,6.8149,inf,-0.0125
11.9,seguindo,0.5022,-0.0336,0.0076,-0.0119,-0.0195,0.5,6.8051,inf,-0.0122
11.95,seguindo,0.5197,-0.0336,0.0097,-0.0127,-0.0224,0.5,6.7905,inf,-0.0118
12.0,seguindo,0.5313,-0.0336,0.0113,-0.0128,-0.0241,0.5,6.7809,inf,-0.0115
12.05,seguindo,0.5488,-0.0336,0.014,-0.0195,-0.0335,0.5,6.7559,inf,-0.0088
12.1,seguindo,0.5604,-0.0336,0.016,-0.0202,-0.0361,0.5,6.7463,inf,-0.0084
12.15,seguindo,0.5778,-0.0336,0.0189,-0.0206,-0.0395,0.5,6.7318,inf,-0.0079
12.2,seguindo,0.5894,-0.0335,0.0209,-0.0209,-0.0418,0.5,6.7222,inf,-0.0075
12.25,seguindo,0.6068,-0.0333,0.0238,-0.0218,-0.0456,0.5,6.7077,inf,-0.0068
12.3,seguindo,0.6183,-0.0332,0.0258,-0.0221,-0.048,0.5,6.698,inf,-0.0064
12.35,seguindo,0.6358,-0.033,0.0287,-0.0228,-0.0515,0.5,6.6834,inf,-0.0056
12.4,seguindo,0.6474,-0.0328,0.0306,-0.0232,-0.0538,0.5,6.6737,inf,-0.0051
12.45,seguindo,0.6648,-0.0324,0.0333,-0.0242,-0.0575,0.5,6.6592,inf,-0.0043
12.5,seguindo,0.6764,-0.0322,0.0351,-0.0248,-0.0599,0.5,6.6494,inf,-0.0037
12.55,seguindo,0.6938,-0.0318,0.0378,-0.0256,-0.0634,0.5,6.6348,inf,-0.0028
12.6,seguindo,0.7055,-0.0315,0.0396,-0.0264,-0.0659,0.5,6.6251,inf,-0.0022
12.65,seguindo,0.7229,-0.031,0.0422,-0.0273,-0.0695,0.5,6.6104,inf,-0.0012
12.7,seguindo,0.7345,-0.0306,0.044,-0.1037,-0.1477,0.5,6.6007,1.1572,-0.0036
12.75,seguindo,0.7519,-0.03,0.0466,-0.1015,-0.1481,0.5,6.586,0.9582,0.0026
12.8,seguindo,0.7636,-0.0296,0.0484,-0.103,-0.1514,0.5,6.5762,0.9582,0.0067
12.85,seguindo,0.781,-0.029,0.0511,-0.1055,-0.1565,0.5,6.5616,0.9582,0.013
12.9,seguindo,0.7926,-0.0285,0.0528,-0.1072,-0.16,0.5,6.5518,0.9582,0.0172
12.95,seguindo,0.81,-0.0278,0.0555,-0.1165,-0.172,0.5,6.542,0.9582,0.0219
13.0,seguindo,0.8216,-0.0273,0.0573,-0.1134,-0.1707,0.5,6.5321,0.6243,0.0262
13.05,seguindo,0.839,-0.0265,0.06,-0.1162,-0.1762,0.5,6.5174,0.6243,0.0327
13.1,seguindo,0.8507,-0.0259,0.0618,-0.1181,-0.1799,0.5,6.5075,0.6243,0.0371
13.15,seguindo,0.8694,-0.0246,0.0599,-0.1166,-0.1765,0.5,6.4914,0.8089,0.0446
13.2,seguindo,0.8889,-0.0231,0.0549,-0.1204,-0.1753,0.5,6.4745,0.8089,0.0525
13.25,seguindo,0.9019,-0.0218,0.0466,-0.1233,-0.1699,0.5,6.4631,0.8089,0.0581
13.3,seguindo,0.9149,-0.0205,0.0381,-0.1262,-0.1643,0.5,6.4517,0.8089,0.0636
13.35,seguindo,0.9344,-0.0185,0.0206,-0.1252,-0.1458,0.5,6.4346,1.1572,0.0719
13.4,seguindo,0.9474,-0.0172,0.0071,-0.1281,-0.1352,0.5,6.4233,1.1572,0.0775
13.45,seguindo,0.9668,-0.0156,-0.0135,-0.1323,-0.1188,0.5,6.4065,1.1572,0.0854
13.5,seguindo,0.9797,-0.0147,-0.0274,-0.1292,-0.1017,0.5,6.3954,2.0398,0.0905
13.55,seguindo,0.9992,-0.0138,-0.0481,-0.1326,-0.0845,0.5,6.379,2.0398,0.0979
13.6,seguindo,1.0121,-0.0134,-0.0618,-0.1348,-0.073,0.5,6.3682,2.0398,0.1026
13.65,seguindo,1.0318,-0.0131,-0.0816,-0.1378,-0.0561,0.5,6.3521,2.0398,0.1093
13.7,seguindo,1.0449,-0.0133,-0.0942,-0.1334,-0.0392,0.5,6.3415,inf,0.1136
13.75,seguindo,1.0648,-0.0138,-0.1123,-0.1355,-0.0232,0.5,6.3257,1.1572,0.0247
13.8,seguindo,1.0781,-0.0145,-0.1238,-0.1308,-0.007,0.5,6.3153,0.9582,0.0286
13.85,seguindo,1.0981,-0.0158,-0.1401,-0.122,0.0181,0.5,6.3111,0.9582,0.0258
13.9,seguindo,1.1116,-0.0169,-0.1501,-0.1225,0.0275,0.5,6.3009,0.9582,0.0292
13.95,seguindo,1.1298,-0.0189,-0.1614,-0.1175,0.0439,0.5,6.2874,0.6243,0.0333
14.0,seguindo,1.1411,-0.0202,-0.1681,-0.1175,0.0506,0.5,6.279,0.6243,0.0358
14.05,seguindo,1.1581,-0.0228,-0.1714,-0.1168,0.0546,0.5,6.267,0.6243,0.0389
14.1,seguindo,1.1693,-0.0248,-0.1709,-0.1162,0.0548,0.5,6.2591,0.6243,0.0407
14.15,seguindo,1.1861,-0.028,-0.1669,-0.1099,0.057,0.5,6.2476,0.8089,0.0432
14.2,seguindo,1.1973,-0.0303,-0.1625,-0.1089,0.0537,0.5,6.2399,0.8089,0.0448
14.25,seguindo,1.2141,-0.0335,-0.1558,-0.1075,0.0484,0.5,6.2285,0.8089,0.0472
14.3,seguindo,1.2253,-0.0356,-0.1514,-0.102,0.0494,0.5,6.2208,1.1572,0.0489
14.35,seguindo,1.2422,-0.0386,-0.1454,-0.1007,0.0447,0.5,6.2091,1.1572,0.0516
14.4,seguindo,1.2535,-0.0405,-0.142,-0.0999,0.0421,0.5,6.2013,1.1572,0.0535
14.45,seguindo,1.2674,-0.0426,-0.1401,-0.0992,0.041,0.5,6.1915,1.1572,0.0561
14.5,seguindo,1.2754,-0.0438,-0.1402,-0.0946,0.0455,0.5,6.1858,2.0398,0.0576
14.55,seguindo,1.2904,-0.046,-0.1389,-0.0938,0.0451,0.5,6.1752,2.0398,0.0604
14.6,seguindo,1.3017,-0.0477,-0.1373,-0.0932,0.0442,0.5,6.1673,2.0398,0.0625
14.65,seguindo,1.3189,-0.0503,-0.1349,-0.0922,0.0427,0.5,6.1553,2.0398,0.0658
14.7,seguindo,1.3362,-0.0528,-0.1326,-0.0874,0.0452,0.5,6.1431,inf,0.0691
14.75,seguindo,1.3477,-0.0545,-0.131,-0.074,0.057,0.5,6.1375,inf,0.0637
14.8,seguindo,1.3592,-0.0561,-0.1294,-0.0701,0.0594,0.5,6.1294,0.9582,-0.029
14.85,seguindo,1.3767,-0.0585,-0.1279,-0.0689,0.059,0.5,6.1172,0.9582,-0.0255
14.9,seguindo,1.3884,-0.0601,-0.1272,-0.0682,0.059,0.5,6.109,0.9582,-0.0232
14.95,seguindo,1.406,-0.0623,-0.1267,-0.0643,0.0624,0.5,6.0966,0.6243,-0.0196
15.0,seguindo,1.4178,-0.0639,-0.1266,-0.0636,0.063,0.5,6.0883,0.6243,-0.0172
15.05,seguindo,1.4353,-0.0662,-0.1255,-0.0624,0.0631,0.5,6.0761,0.6243,-0.0137
15.1,seguindo,1.447,-0.0677,-0.1245,-0.0616,0.0629,0.5,6.068,0.6243,-0.0114
15.15,seguindo,1.4643,-0.0701,-0.1222,-0.0578,0.0644,0.5,6.056,0.8089,-0.008
15.202,seguindo,1.4816,-0.0724,-0.1195,-0.0565,0.063,0.5,6.044,0.8089,-0.0046
15.25,seguindo,1.4931,-0.0739,-0.1176,-0.0556,0.062,0.5,6.036,0.8089,-0.0023
15.3,seguindo,1.5046,-0.0754,-0.1158,-0.0547,0.061,0.5,6.0281,0.8089,0.0001
15.35,seguindo,1.5219,-0.0776,-0.1129,-0.0512,0.0617,0.5,6.0161,1.1572,0.0036
15.4,seguindo,1.5334,-0.0791,-0.1109,-0.0504,0.0606,0.5,6.0081,1.1572,0.0059
15.45,seguindo,1.5507,-0.0812,-0.108,-0.0491,0.0589,0.5,5.9962,1.1572,0.0095
15.5,seguindo,1.5622,-0.0826,-0.106,-0.0463,0.0597,0.5,5.9882,2.0398,0.0119
15.55,seguindo,1.5794,-0.0847,-0.1032,-0.0451,0.058,0.5,5.9762,2.0398,0.0156
15.6,seguindo,1.591,-0.086,-0.1013,-0.0443,0.057,0.5,5.9682,2.0398,0.0181
15.65,seguindo,1.6083,-0.088,-0.0985,-0.0632,0.0353,0.5,5.9321,inf,0.039
15.7,seguindo,1.6198,-0.0892,-0.0968,-0.0627,0.0341,0.5,5.924,inf,0.0417
15.75,seguindo,1.6372,-0.0911,-0.0941,-0.0619,0.0322,0.5,5.9119,inf,0.0411
15.8,seguindo,1.6487,-0.0923,-0.0923,0.0242,0.1165,0.5,5.9037,inf,-0.0109
15.85,seguindo,1.6661,-0.0941,-0.0896,0.0264,0.1161,0.5,5.8916,inf,-0.013
15.9,seguindo,1.6777,-0.0953,-0.0879,0.0279,0.1158,0.5,5.8834,inf,-0.0143
15.95,seguindo,1.695,-0.097,-0.0852,0.0294,0.1146,0.5,5.8712,inf,-0.0163
16.0,seguindo,1.7066,-0.0982,-0.0835,0.0308,0.1143,0.5,5.8631,inf,-0.0175
16.051,seguindo,1.7239,-0.0998,-0.0808,0.033,0.1138,0.5,5.8509,inf,-0.0194
16.1,seguindo,1.7355,-0.1009,-0.079,0.0345,0.1135,0.5,5.8427,inf,-0.0207
