t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,0.2063,-0.7586,-2.0012,13.0669,285,-2.8267,-0.8255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.2063,-0.7586,-2.0012,13.0669,285,-2.8267,-0.8255,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
0.1,0.2063,-0.7586,-2.0012,13.0669,285,-2.8267,-0.8255,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.15,0.2063,-0.7586,-2.0012,13.0669,285,-2.8267,-0.8255,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.2,0.2063,-0.7586,-2.0012,13.0669,285,-2.8267,-0.8255,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.25,0.2063,-0.7586,-2.0012,13.0669,285,-2.8267,-0.8255,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.3,0.2063,-0.7586,-2.0012,13.0669,285,-2.8267,-0.8255,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.35,0.2063,-0.7586,-2.0012,13.0669,285,-2.8267,-0.8255,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.4,0.2062,-0.7593,-2.0034,13.0662,285,-2.8267,-0.8233,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.45,0.2059,-0.7609,-2.0086,13.0645,285,-2.8297,-0.8211,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.5,0.2056,-0.7634,-2.0188,13.062,285,-2.833,-0.8142,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.55,0.2057,-0.7652,-2.0291,13.0602,285,-2.8385,-0.8094,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.6,0.2059,-0.768,-2.047,13.0574,285,-2.8424,-0.7955,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.65,0.2063,-0.77,-2.0624,13.0555,285,-2.8489,-0.7865,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.7,0.2069,-0.7731,-2.088,13.0525,285,-2.8534,-0.7654,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.75,0.2076,-0.7754,-2.1086,13.0504,285,-2.8609,-0.7523,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.801,0.2086,-0.7788,-2.142,13.0471,285,-2.8661,-0.7241,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.85,0.2095,-0.7813,-2.1678,13.0448,285,-2.8746,-0.7069,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.9,0.2108,-0.7852,-2.2089,13.0411,285,-2.8806,-0.6717,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.95,0.2118,-0.788,-2.2398,13.0385,285,-2.8902,-0.6504,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
1.002,0.2128,-0.7909,-2.2707,13.0358,286,-2.8968,-0.6262,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
1.05,0.2145,-0.7956,-2.3246,13.0314,286,-2.8017,-0.477,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
1.1,0.216,-0.8005,-2.3811,13.0267,286,-2.8089,-0.4278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
