t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,0.3057,-0.0225,-0.1063,6.9641,0,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.05,0.3171,-0.0239,-0.104,6.9553,0,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.1,0.3344,-0.0259,-0.1011,6.9419,0,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.15,0.3459,-0.0272,-0.0991,6.933,0,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.2,0.3633,-0.0292,-0.0966,6.9196,0,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.25,0.3748,-0.0304,-0.0949,6.9106,0,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.3,0.3922,-0.0322,-0.0924,6.8971,0,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.35,0.4038,-0.0334,-0.0908,6.8881,0,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.4,0.4212,-0.0352,-0.0883,6.8747,0,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.453,0.4328,-0.0364,-0.0867,6.8657,157,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.5,0.4443,-0.0375,-0.085,6.8567,157,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.55,0.4617,-0.0392,-0.0824,6.8432,157,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.6,0.4733,-0.0403,-0.0806,6.8342,157,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.65,0.4906,-0.0419,-0.078,6.8207,157,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.5022,-0.0429,-0.0762,6.8117,157,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.5196,-0.0444,-0.0735,6.7982,157,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.5312,-0.0454,-0.0717,6.7892,157,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.5485,-0.0469,-0.0689,6.7756,157,-0.0134,0.0556,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.5601,-0.0478,-0.0671,6.7666,157,-0.0122,0.055,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.5775,-0.0492,-0.0644,6.7531,157,-0.0125,0.052,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.0,0.5891,-0.05,-0.0626,6.744,157,0.0058,0.0684,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.6065,-0.0513,-0.0599,6.7305,157,0.0068,0.0667,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.1,0.6181,-0.0522,-0.0581,6.7214,157,0.0067,0.0649,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.151,0.6354,-0.0534,-0.0555,6.7078,157,0.0067,0.0622,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.647,-0.0541,-0.0537,6.6987,157,0.0076,0.0613,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.25,0.6586,-0.0549,-0.0519,6.6897,157,0.009,0.0608,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.3,0.676,-0.056,-0.0492,6.6761,157,0.0083,0.0575,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.35,0.6876,-0.0567,-0.0474,6.667,157,0.0096,0.057,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.4,0.7051,-0.0577,-0.0447,6.6533,157,0.0104,0.0551,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.45,0.7167,-0.0584,-0.0429,6.6442,157,0.01,0.053,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.5,0.7341,-0.0593,-0.0403,6.6306,152,0.0108,0.0511,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.55,0.7457,-0.0599,-0.0385,6.6215,152,0.0074,0.0459,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.6,0.7573,-0.0605,-0.0367,6.6124,152,0.0081,0.0448,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.65,0.7747,-0.0614,-0.034,6.5987,152,0.0096,0.0436,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.7,0.7863,-0.0619,-0.0322,6.5895,152,0.0103,0.0425,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.75,0.7979,-0.0624,-0.0304,6.5804,152,0.0112,0.0416,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.8,0.8095,-0.0629,-0.0286,6.5713,152,0.0125,0.0411,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.85,0.827,-0.0636,-0.0259,6.5576,152,0.0131,0.0391,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.9,0.8386,-0.064,-0.0241,6.5484,152,0.0137,0.0379,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.95,0.8502,-0.0644,-0.0224,6.5393,152,0.0146,0.037,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.0,0.8676,-0.065,-0.0197,6.5255,152,0.0154,0.035,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.05,0.8792,-0.0654,-0.0179,6.5163,152,0.0067,0.0245,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.1,0.8967,-0.0659,-0.0152,6.5026,152,0.0071,0.0223,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.15,0.9083,-0.0662,-0.0134,6.4934,152,0.0077,0.0211,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.2,0.9257,-0.0666,-0.0107,6.4796,152,0.0083,0.019,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.25,0.9373,-0.0669,-0.0089,6.4704,152,0.0088,0.0177,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.3,0.9548,-0.0672,-0.0062,6.4566,152,0.0091,0.0154,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.35,0.9664,-0.0674,-0.0045,6.4474,152,0.0097,0.0142,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.4,0.9838,-0.0677,-0.0018,6.4336,152,0.01,0.0118,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.45,0.9954,-0.0679,0.0,6.4244,152,0.0105,0.0104,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.5,1.0129,-0.0681,0.0027,6.4106,152,0.0107,0.008,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.55,1.0245,-0.0682,0.0045,6.4013,146,0.0111,0.0066,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.6,1.0419,-0.0683,0.0072,6.3875,146,0.008,0.0009,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.65,1.0535,-0.0683,0.009,6.3782,146,0.0083,-0.0007,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.7,1.071,-0.0684,0.0116,6.3644,146,0.0087,-0.003,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.75,1.0826,-0.0684,0.0134,6.3551,146,0.0088,-0.0046,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.8,1.1,-0.0684,0.0161,6.3412,146,0.0089,-0.0072,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.85,1.1086,-0.0682,0.0163,6.3344,146,0.0089,-0.0074,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.9,1.1211,-0.068,0.0164,6.3243,146,0.0091,-0.0073,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.95,1.1322,-0.068,0.0178,6.3154,146,-0.0182,-0.036,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.0,1.1496,-0.0678,0.0205,6.3016,146,-0.0175,-0.038,0.5,0.0,0.5,0.0,0.5,0.0,0.0
