t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.094,-0.0,-0.0,-0.0,7.2103,166,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.144,-0.0,-0.0,-0.0,7.2103,166,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.194,-0.0,-0.0,-0.0,7.2103,166,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.244,-0.0,-0.0,-0.0,7.2103,166,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.294,-0.0,-0.0,-0.0,7.2103,166,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.344,-0.0,-0.0,-0.0,7.2103,166,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.395,-0.0,-0.0,-0.0,7.2103,166,-0.0394,-0.0394,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.444,-0.0,-0.0,-0.0,7.2103,166,-0.0394,-0.0394,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.494,0.0011,0.0001,-0.0011,7.2092,166,-0.0394,-0.0382,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.544,0.0059,0.0007,-0.0088,7.2048,166,-0.0398,-0.0309,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.594,0.0103,0.0011,-0.0151,7.2009,166,-0.0403,-0.0252,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.644,0.02,0.0022,-0.0303,7.1921,166,-0.0406,-0.0103,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.694,0.0276,0.0027,-0.0408,7.1854,166,-0.0415,-0.0007,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.744,0.042,0.0033,-0.0563,7.1728,166,-0.0427,0.0136,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.794,0.0528,0.0035,-0.0669,7.1635,166,-0.0434,0.0234,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.844,0.0721,0.0033,-0.0825,7.1473,166,-0.0443,0.0382,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.894,0.0851,0.003,-0.0927,7.1364,166,-0.0438,0.0489,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.944,0.1051,0.0021,-0.1064,7.1199,166,-0.0441,0.0623,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.994,0.1182,0.0013,-0.1145,7.1092,166,-0.0441,0.0704,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.052,0.1375,-0.0002,-0.124,7.0936,164,-0.0428,0.0812,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.094,0.1501,-0.0014,-0.129,7.0836,164,-0.0388,0.0902,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.144,0.1685,-0.0034,-0.1337,7.0691,164,-0.0377,0.096,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.195,0.1806,-0.0049,-0.1353,7.0598,164,-0.0359,0.0993,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.244,0.1924,-0.0066,-0.1352,7.0507,164,-0.0343,0.1009,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.294,0.2098,-0.009,-0.1338,7.0373,164,-0.033,0.1008,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.344,0.2212,-0.0108,-0.1312,7.0287,164,-0.0305,0.1007,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.394,0.2382,-0.0133,-0.127,7.0157,164,-0.0291,0.0979,0.5,0.0,0.5,0.0,0.5,0.0,0.0
